Row	Meal	Name	Pos
3937	P	Instant Coffee and Cocoa (Mocha) (Dry Mix, with Whitener and Low Calorie Sweetener)	580630
3938	P	Instant Coffee with Whitener and Low Calorie Sweetener (Powdered Mix)	580794
3939	P	Instant Coffee and Cocoa (Mocha) with Whitener and Low Calorie Sweetener (made From Powdered Mix)	580999
3940	P	Coffee Substitute (Cereal Grain Powder, with Whole Milk)	581231
3941	P	Instant Coffee (Dry Powder, with Whitener and Sugar)	581350
3942	P	Instant Coffee with Whitener and Sugar (Powdered Mix)	581520
3943	P	Instant Coffee and Cocoa (Mocha) with Whitener, Presweetened (made From Powdered)	581751
3944	P	Instant Coffee and Cocoa (Mocha) with Whitener, Presweetened (Mix, Dry Powder)	582012
3945	P	High Fibre Coated with Non-Chocolate Yoghurt Coating Granola Bar	582178
3946	P	Hashed Brown Potatoes	582326
3947	P	Minced Beef (95% Lean / 5% Fat, Crumbles, Cooked, Pan-Browned)	582473
3948	P	Minced Beef (85% Lean / 15% Fat, Crumbles, Cooked, Pan-Browned)	582687
3949	P	Minced Beef (80% Lean / 20% Fat, Crumbles, Cooked, Pan-Browned)	582903
3950	P	Minced Beef (75% Lean / 25% Fat, Crumbles, Cooked, Pan-Browned)	583120
3951	P	Broccoli & Stilton Soup (Tesco)	583337
3952	P	Broccoli & Stilton Soup (Marks & Spencer)	583410
3953	P	Broccoli & Stilton Soup (Sainsbury's)	583482
3954	P	Broccoli & Stilton Soup (Tesco)	583554
3955	P	Broccoli & Stilton Soup (Tesco)	583630
3956	P	Capsicum	583705
3957	P	Fat Free Sugar Syrup or Caramel Coated Popcorn	584098
3958	P	Sugar Syrup or Caramel Coated Popcorn	584214
3959	P	Sugar Syrup or Caramel Coated Popcorn with Nuts	584404
3960	P	Caramel Syrup (3 Pumps) (Starbucks)	584529
3961	P	Nuts in Syrup Toppings	584582
3962	P	Cream Cheese (Fat Free)	584756
3963	P	Grated Cheddar Cheese	584871
3964	P	Cheddar Medium (Tesco)	585069
3965	P	Cheddar Cheese (Cathedral City)	585128
3966	P	English Mature Cheddar (Waitrose)	585199
3967	P	English Mature Cheddar (Asda Chosen By You)	585273
3968	P	Red Leicester Cheese (Tesco)	585344
3969	P	Sponge Cake	585439
3970	P	Sponge Cake with Icing	585606
3971	P	Fruitcake	585898
3972	P	Chocolate Sponge Cake	586066
3973	P	Sponge Snack Cake (Creme Filled)	586312
3974	P	Coffee Cake	586476
3975	P	Sponge Cake (Commercial)	586812
3976	P	Light Cheese Triangle (The Laughing Cow)	587004
3977	P	Extra Light Cheese Triangle (The Laughing Cow)	587104
3978	P	Cheese Triangles (The Laughing Cow)	587211
3979	P	Cheez Dippers (The Laughing Cow)	587291
3980	P	Light with Blue Cheese (The Laughing Cow)	587372
3981	P	Butter Chicken	587458
3982	P	Butter Chicken Sauce (Patak's)	587642
3983	P	Butterfly Chicken Breast (Nando's)	587707
3984	P	Butter	587809
3985	P	Butter (Anchor)	588049
3986	P	Lightly Salted Spreadable Butter (Lurpak)	588124
3987	P	Clover Spread (Clover)	588205
3988	P	Butter (I Can't Believe It's Not Butter!)	588263
3989	P	Butter (Flora)	588337
3990	P	Light Butter (I Can't Believe It's Not Butter!)	588388
3991	P	Unsalted Butter (Lurpak)	588436
3992	P	Spreadable Lightest (Lurpak)	588497
3993	P	Coco Pops Snack Bar (Kellogg's)	588572
3994	P	Snickers Bar (Snack Size) (Snickers)	588639
3995	P	Barbecue (Packet) (Snack a Jacks)	588747
3996	P	Frosties Snack Bar (Kellogg's)	588830
3997	P	Barbecue Wholegrain Snacks (Marks & Spencer)	588890
3998	P	Choc Caramel Crunch Snack Bar (Celebrity Slim )	588959
3999	P	Honey Barbecue Wholegrain Snacks (Marks & Spencer)	589048
4000	P	Scone	589139
4001	P	Scone with Fruit	589329
4002	P	Strawberry Jam and Fresh Cream Scones (Tesco)	589518
4003	P	Sultana Scones (Tesco)	589634
4004	P	Sultana Scones (Asda)	589694
4005	P	Shreddies with Semi-Skimmed Milk (Nestle)	589768
4006	P	Shreddies (Nestle)	589880
4007	P	Frosted Shreddies (Nestle)	589936
4008	P	Shreddies (Nestle)	590015
4009	P	Coco Shreddies with Semi-Skimmed Milk (Nestle)	590084
4010	P	Honey Shreddies with Semi-Skimmed Milk (Nestle)	590196
4011	P	Coco Shreddies (Nestle)	590300
4012	P	Frosted Shreddies (Nestle)	590367
4013	P	Bueno (Kinder)	590411
4014	P	Bueno White (Kinder)	590525
4015	P	Quavers (20g) (Walkers)	590639
4016	P	Quavers (16g) (Walkers)	590683
4017	P	Quavers Grab Bag (Walkers)	590782
4018	P	Quavers (25.6g) (Walkers)	590891
4019	P	Quavers (Walkers)	591000
4020	P	Plain Mint Chocolate Fingers (Tesco)	591068
4021	P	Mint Chocolate Bar (Aero)	591196
4022	P	Finest Dark Chocolate Mint (Moser Roth)	591287
4023	P	Puffin Mint Chocolate Bar (Asda Chosen By You)	591359
4024	P	Mint Hot Chocolate (Options)	591426
4025	P	Minstrels (42g) (Galaxy)	591508
4026	P	Minstrels (Galaxy)	591586
4027	P	Minstrels (63g) (Galaxy)	591649
4028	P	Naartjie	591717
4029	P	Mixed Fruit Jam (Tesco Value)	592001
4030	P	Mixed Fruit Jam (Asda)	592091
4031	P	Mixed Fruit Jam (Co-Op)	592150
4032	P	Mixed Fruit Jam (Sainsbury's Basics)	592206
4033	P	Crumpets (45g) (Tesco)	592261
4034	P	Edamame Beans (Tesco)	592325
4035	P	Edamame Bean Stir Fry (Sainsbury's)	592401
4036	P	Edamame Soya Beans (Asda Chosen By You)	592522
4037	P	Edamame Soya Bean Salad (Marks & Spencer)	592598
4038	P	Edamame Soya Beans (Humdinger)	592661
4039	P	Edamame Bean Salad (Asda Chosen By You)	592729
4040	P	Edamame Beans (Marks & Spencer)	592793
4041	P	Edamame Bean Salad (Tesco Finest)	592862
4042	P	Quinoa & Edamame Soya Bean Salad (Marks & Spencer)	592935
4043	P	Danish Smoked Gammon Joint (Sainsbury's)	592985
4044	P	Cooked Gammon (Asda Chosen By You)	593049
4045	P	Unsmoked Gammon Joint (Sainsbury's Be Good to Yourself)	593113
4046	P	Baked Beans (Morrisons)	593184
4047	P	Baked Beans & Sausages (Morrisons)	593282
4048	P	Baked Beans & Sausages (Morrisons)	593379
4049	P	Baked Beans (Morrisons)	593462
4050	P	Baked Beans (Morrisons)	593581
4051	P	Strawberry (Ribena)	593648
4052	P	Ribena Plus Apple & Peach (Ribena)	593729
4053	P	Mango and Lime (Ribena)	593785
4054	P	Pineapple & Passion Fruit (Ribena)	593842
4055	P	Cocktail Sausages (Quorn)	593913
4056	P	Raisins	593999
4057	P	Californian Raisins (Tesco)	594214
4058	P	Raisins (Sun-Maid)	594297
4059	P	Californian Seedless Raisins (Tesco)	594368
4060	P	Sunny Raisins (Whitworths)	594470
4061	P	Raisins (Seedless)	594553
4062	P	Raisins (Whitworths)	594808
4063	P	Yoghurt Covered Raisins	594883
4064	P	Orange Raisins (Nakd)	595074
4065	P	Sultanas	595117
4066	P	Oat So Simple Sultanas, Raisins, Cranberry & Apple (Quaker)	595273
4067	P	Jumbo Raisins and Sultanas (Marks & Spencer)	595419
4068	P	Oat So Simple Sultanas, Raisins, Cranberry & Apple (Quaker)	595463
4069	P	Sultanas, Raisins, Cranberry & Apple Fruit Porridge (Harvest Morn)	595574
4070	P	Oatibix Flakes Mixed Raisin & Sultana (Weetabix)	595720
4071	P	Raisins (Seeded)	595797
4072	P	Toasted Raisin Bread (Enriched)	595993
4073	P	Chocolate Covered Caramel with Nuts	596205
4074	P	Low Calorie Chocolate Lollies	596367
4075	P	Dry Roasted Pecan Nuts (with Salt Added)	596475
4076	P	Pumpkin Seeds & Oats Crispbread (Ryvita)	596583
4077	P	Dried Safflower Seed Kernels	596657
4078	P	Dried Whole Sesame Seeds	596751
4079	P	Roasted and Toasted Whole Sesame Seeds	596930
4080	P	Dried Sunflower Seed Kernels	597028
4081	P	Dry Roasted Sunflower Seed Kernels (without Salt)	597194
4082	P	Oil Roasted Sunflower Seed Kernels (without Salt)	597324
4083	P	Toasted Sunflower Seed Kernels (without Salt)	597488
4084	P	Cornflakes (Tesco)	597605
4085	P	Plain Corn Flakes	597674
4086	P	Chocolate Cornflakes with Semi-Skimmed Milk (Kellogg's)	597852
4087	P	Honey Nut Cornflakes (Sainsbury's)	597941
4088	P	Chocolate Cornflakes (Kellogg's)	598000
4089	P	Cornflakes (Asda)	598059
4090	P	Honey Nut Cornflakes (Tesco Everyday Value)	598156
4091	P	Cornflakes (Sainsbury's)	598249
4092	P	Cornflake Cluster Bites (Waitrose)	598318
4093	P	Sour Cherries (Haribo)	598414
4094	P	Pumpkin Ghoulash (New Covent Garden)	598481
4095	P	Gammon (Tesco)	598556
4096	P	Gammon Joint (Asda)	598608
4097	P	Smoked Gammon Joint (Tesco)	598650
4098	P	Unsmoked Gammon Joint (Morrisons)	598731
4099	P	Roast Gammon (Toby Carvery)	598795
4100	P	Savers Baked Beans (Morrisons)	598843
4101	P	Beetroot	598961
4102	P	Cooked Beetroot	599170
4103	P	Pickled Beetroot	599463
4104	P	Beetroot (Baxters)	599765
4105	P	Beetroot (Drained, Cooked, Boiled)	599807
4106	P	Sliced Beetroot (Asda Smart Price)	600024
4107	P	Cooked Beetroot (from Fresh)	600070
4108	P	Sweetfire Baby Beetroot (Tesco Finest)	600399
4109	P	Cooked Beetroot (from Fresh, Fat Not Added in Cooking)	600463
4110	P	Adzuki Beans (Mature Seeds)	600799
4111	P	Adzuki Beans (Mature Seeds, Sweetened, Canned)	600898
4112	P	Chocolate & Fudge Cereal Bar (Alpen)	600990
4113	P	Cherry Bakewell Cereal Bar (Alpen)	601099
4114	P	Strawberry Cereal Bar (Alpen)	601204
4115	P	Coconut & Chocolate Cereal Bar (Alpen)	601310
4116	P	Chicken Meat (Fried, Cooked)	601422
4117	P	Black Cherry Yogurt (Weight Watchers)	601755
4118	P	Cherry Garcia Frozen Yogurt (Ben & Jerry's)	601847
4119	P	Red Cherry Yogurt (Benecol)	601910
4120	P	Cherry Bakewell Yogurt (Muller)	602006
4121	P	Cherry Bakewell Yogurt (Muller)	602073
4122	P	Cherry Yogurt (Tesco Light Choices)	602189
4123	P	Black Cherry Yogurt (Sainsbury's)	602301
4124	P	Crustless Quiche Lorraine (Morrisons Eat Smart)	602365
4125	P	Protein Bar (Weider)	602454
4126	P	Protein Bar (Herbalife)	602521
4127	P	Protein Bar	602611
4128	P	Protein Bar (Proto Pure)	602817
4129	P	Pure Protein Bar (USN)	602917
4130	P	Protein and Energy Bar (Multipower)	603012
4131	P	Flapjack High Protein Oat Bar (XL Nutrition)	603126
4132	P	Blackcurrant Juice (Ribena)	603224
4133	P	No Added Sugar Blackcurrant Juice (Ribena)	603312
4134	P	Blackcurrant Juice (Bottle) (Ribena)	603360
4135	P	Blackcurrant Juice (Carton) (Ribena)	603423
4136	P	Really Light Blackcurrant Juice (Bottle) (Ribena)	603496
4137	P	Blackcurrant Juice (Ribena)	603561
4138	P	Porridge Oats (Aldi)	603616
4139	P	Pineapple	603678
4140	P	Pineapple (Solids and Liquids, Juice Pack, Canned)	603986
4141	P	Pineapple (Solids and Liquids, Extra Heavy Syrup Pack, Canned)	604282
4142	P	Pineapple (Solids and Liquids, Water Pack, Canned)	604512
4143	P	Pineapple Chunks (Sweetened, Frozen)	604804
4144	P	Pineapple (Traditional Varieties)	605006
4145	P	Pineapple (Solids and Liquids, Light Syrup Pack, Canned)	605193
4146	P	Cherry and Blueberry Yoghurt (Alpro Soya)	605484
4147	P	Dry Roasted Soya Nuts (The Food Doctor)	605566
4148	P	Soya Mince (Granose)	605651
4149	P	Soya Latte (Regular) (Pret A Manger)	605712
4150	P	Smarties (Nestle)	605801
4151	P	Mini Smarties (Nestle)	605908
4152	P	Smarties (Nestle)	605976
4153	P	Smarties (Box) (Nestle)	606047
4154	P	Smarties Cake Bar (Nestle)	606115
4155	P	Smarties Mini Eggs (Nestle)	606211
4156	P	Smarties Ice Cream Cone (Nestle)	606263
4157	P	Smarties Yoghurt (Nestle)	606334
4158	P	Cornbread (Dry Mix, Prepared)	606395
4159	P	Agar Seaweed	606554
4160	P	Kelp Seaweed	606713
4161	P	Laver Seaweed	606877
4162	P	Agar Seaweed (Dried)	607092
4163	P	Spirulina Seaweed	607213
4164	P	Spirulina Seaweed (Dried)	607318
4165	P	Wakame Seaweed	607454
4166	P	Latte (Grande) (Starbucks)	607599
4167	P	Skinny Caffe Latte (Tall) (Starbucks)	607700
4168	P	Skinny Latte (Nescafe)	607830
4169	P	Caffe Latte (Kenco)	607917
4170	P	Cheese Corn Puffs and Twists	607990
4171	P	Impact Whey Protein (MyProtein)	608299
4172	P	Whey Protein (Holland & Barrett)	608352
4173	P	100% Gold Standard Whey Protein (Optimum Nutrition)	608476
4174	P	Promax (Maximuscle)	608577
4175	P	Impact Whey Protein (MyProtein)	608650
4176	P	Jollof Rice	608720
4177	P	Idli	608938
4178	P	Cake or Pancake Made with Rice Flour and/or Dried Beans	609113
4179	P	Fried Egg	609315
4180	P	Toasted Egg Bread	609478
4181	P	Toasted Challah Egg Bread	609668
4182	P	Toasted Egg Bread Roll	609854
4183	P	Egg White (Frozen)	609984
4184	P	Egg White (Dried)	610063
4185	P	Egg Yolk	610151
4186	P	Egg White	610326
4187	P	Scrambled Egg (Whole, Cooked)	610479
4188	P	Dal	610674
4189	P	Super Chana Dal Soup (Small) (EAT)	610940
4190	P	Tarka Dal (Waitrose)	611013
4191	P	Mung Dal Yellow (KTC)	611077
4192	P	Cheese Cake (Dale Farm)	611138
4193	P	Gammon Grills (Dalepak)	611212
4194	P	Cheese & Bacon Crispbake (Dalepak)	611294
4195	P	Cauliflower Cheese Grills (Dalepak)	611414
4196	P	Honey Glazed Parsnip Nut Roast (Dalepak)	611528
4197	P	Cucumber (with Peel)	611596
4198	P	Cucumber (Peeled)	611789
4199	P	Dill Cucumber Pickles	612131
4200	P	Sweet Cucumber Pickle	612443
4201	P	Potato Salad	612841
4202	P	Potato Salad Side Dish	613012
4203	P	Potato Rosti Cakes (Marks & Spencer)	613162
4204	P	Potato Rosti (Asda Fresh Tastes)	613261
4205	P	Potato Rosti (Waitrose)	613330
4206	P	Potato & Caramelised Onion Rosti (Marks & Spencer)	613437
4207	P	Mashed Potato made with Milk (from Fresh)	613522
4208	P	Mashed Potatoes (Whole Milk and Butter Added)	613924
4209	P	Mashed Potato (Tesco)	614108
4210	P	Mashed Potato not Made with Milk or Fat (from Fresh)	614181
4211	P	Mashed Potato (from Fresh)	614584
4212	P	Mashed Potato with Milk and Butter (Sainsbury's)	614978
4213	P	Mashed Potatoes (Whole Milk and Margarine Added)	615051
4214	P	Mashed Potato (Mash Direct)	615235
4215	P	Mashed Potato (Waitrose)	615278
4216	P	Sour Cucumber Pickle	615390
4217	P	Sour Cucumber Pickle (Low Sodium)	615687
4218	P	Dill Cucumber Pickles (Low Sodium)	615988
4219	P	Sweet Cucumber Pickle (Low Sodium)	616138
4220	P	Cucumber Pickles (Bread and Butter Pickles)	616431
4221	P	Parmesan Cheese (Low Sodium)	616633
4222	P	Cheddar Cheese (Fat Free, Pasteurised)	616787
4223	P	Swiss Cheese (Low Fat, Pasteurised)	616967
4224	P	Cheddar Cheese (Low Sodium, Pasteurised)	617185
4225	P	Swiss Cheese (Low Fat)	617404
4226	P	Bacon Jerky (Pub Original)	617619
4227	P	Pork Crunch (Pub Original)	617685
4228	P	Pork Scratchings (Pub Original)	617750
4229	P	Mass Gainer (USN)	617802
4230	P	Protein Bar (CNP)	617908
4231	P	Cheese Flavor Corn Puffs or Twists	618004
4232	P	Cheese Flavor Corn Puffs or Twists (Low Fat)	618129
4233	P	Potato Puffs (Frozen)	618231
4234	P	Puff Pastry (Frozen, Baked)	618399
4235	P	Cream Puffs (Includes Eclair)	618581
4236	P	Coffee Frappucino (Tall) (Starbucks)	618805
4237	P	Beef Breakfast Strips (Cured)	618884
4238	P	Pork Breakfast Strips (Cured)	619092
4239	P	English Walnuts	619278
4240	P	Orange Flavor Drink Powder (Breakfast Type)	619571
4241	P	Orange Flavor Drink Powder (Breakfast Type, with Water)	619688
4242	P	Orange Flavor Drink Powder (Breakfast Type, Low Calorie)	619834
4243	P	Rustic Mini Rosti (Aunt Bessie's)	620058
4244	P	Clementines	620127
4245	P	Clementines (Asda Great Stuff)	620245
4246	P	Clementine Juice (Tesco)	620311
4247	P	Clementine Juice (Morrisons)	620367
4248	P	Coconut Water	620431
4249	P	Coconut Water (Vita Coco)	620643
4250	P	Coconut Water (Vita Coco)	620705
4251	P	Coconut Water (Grace)	620761
4252	P	Coconut Water with Pineapple (Vita Coco)	620873
4253	P	Coconut Water (Canned or Bottled)	620929
4254	P	Chocolate Sponge Cake with Icing	621113
4255	P	Chocolate Sponge Pudding (Asda Chosen By You)	621405
4256	P	Belgian Chocolate Sponge Pudding (Waitrose Love Life)	621472
4257	P	Belgian Chocolate Sponge Pudding (Sainsbury's Be Good to Yourself)	621534
4258	P	Vanilla Sponge Pudding with Chocolate Sauce (Tesco)	621663
4259	P	Chocolate Sponge Roll (Marks & Spencer)	621801
4260	P	Wheat Crackers (with Cheese Filling)	621846
4261	P	Wheat Crackers (with Peanut Butter Filling)	622000
4262	P	Wheat Melba Toast	622163
4263	P	Cottage Pie	622330
4264	P	Cottage Pie (Tesco)	622513
4265	P	Gastro Cottage Pie (Marks & Spencer)	622611
4266	P	Cottage Pie (Waitrose Love Life)	622727
4267	P	Cottage Pie (Bisto)	622814
4268	P	Cottage Pie (Marks & Spencer Count on Us)	622885
4269	P	Cottage Pie (Morrisons Kitchen)	622949
4270	P	Cottage Pie (Asda Chosen By You)	623053
4271	P	Cottage Pie (Weight Watchers)	623145
4272	P	Cottage Pie with Sweet Potato Mash (Kirstys)	623239
4273	P	Blue Crab (Canned)	623312
4274	P	Blue Crab Cakes	623492
4275	P	Dungeness Crab	623640
4276	P	Queen Crab	623810
4277	P	Blue Crab	623918
4278	P	Crab Soup (Canned)	624046
4279	P	Crab Cake Entrees	624209
4280	P	Beef Grillsteak (Tesco)	624361
4281	P	Peppered Grillsteak (Iceland)	624507
4282	P	Minted Lamb Grillsteaks (Dalepak)	624574
4283	P	Peppered Beef Grillsteak (Iceland)	624691
4284	P	Peppered Grillsteaks (Sainsbury's)	624758
4285	P	Beef Grillsteaks (Asda Butcher's Selection)	624844
4286	P	Venison Grillsteaks (Highland Game)	624912
4287	P	Turkey Breast Meat and Skin (Pre-Basted, Cooked, Roasted)	624979
4288	P	Turkey Thigh Meat and Skin (Pre-Basted, Cooked, Roasted)	625151
4289	P	Hamburger with Tomato and/or Catsup on Bun	625289
4290	P	Toasted Soft White Roll	625476
4291	P	Hamburger with 1/4 Lb Meat on Bun	625805
4292	P	Hamburger with Small Meat Patty on Miniature Bun	625996
4293	P	Smoked Haddock (Fish)	626185
4294	P	Haddock (Fish) (Cooked, Dry Heat)	626324
4295	P	Striped Mullet (Fish)	626475
4296	P	Roe (Fish) (Mixed Species)	626641
4297	P	Roast Chicken Dinner (Sainsbury's)	626826
4298	P	Chicken Roast Dinner (Iceland)	626922
4299	P	Roast Beef Dinner (Sainsbury's)	626992
4300	P	Roast Beef Dinner (Bisto)	627085
4301	P	Roast Beef Dinner (Waitrose)	627141
4302	P	Chicken Meat (Roasting, Roasted, Cooked)	627255
4303	P	Roast Chicken Dinner (Asda Chosen By You)	627451
4304	P	Pork Roasts (Center Loin, Bone-In, Cooked, Roasted)	627528
4305	P	Orange Roughy (Fish)	627827
4306	P	Ocean Pout (Fish)	627938
4307	P	Perch Fish (Mixed Species)	628105
4308	P	Northern Pike (Fish)	628236
4309	P	Walleye Pike (Fish)	628406
4310	P	Ripple (Galaxy)	628568
4311	P	Cake Bars (Galaxy)	628657
4312	P	Cookie Crumble (Galaxy)	628771
4313	P	Soft Pretzels	628843
4314	P	Hard Salted Pretzels	629052
4315	P	Hard Whole Wheat Pretzels	629172
4316	P	Smoked Beef Sticks	629266
4317	P	Potato Sticks	629370
4318	P	Sesame Wheat Sticks (Salted)	629530
4319	P	French Toast Sticks	629635
4320	P	Mushroom Risotto	629806
4321	P	Arborio Risotto Rice (Tesco)	629995
4322	P	Roasted Butternut Squash Risotto (Marks & Spencer Count on Us)	630095
4323	P	Chicken and Mushroom Risotto (Asda)	630188
4324	P	Chicken Risotto (Morrisons)	630288
4325	P	Bacon & Mushroom Risotto (Rosemary Conley's)	630358
4326	P	Arborio Risotto Rice (Sainsbury's)	630465
4327	P	Cheese Risotto	630529
4328	P	Bacon and Pea Risotto (Waitrose)	630713
4329	P	Roast Beef	630778
4330	P	Roast Beef (Lean Only Eaten)	631153
4331	P	Roast Beef (Toby Carvery)	631524
4332	P	Beef Bottom Sirloin (Tri-Tip Roast, Trimmed to 0 cm Fat)	631574
4333	P	Roast Beef (Lean and Fat Eaten)	631686
4334	P	Beef Chuck (Blade Roast, Lean Only, Trimmed to 0.65 cm Fat)	632061
4335	P	Beef Bottom Sirloin (Tri-Tip Roast, Trimmed to 0 cm Fat, Choice Grade)	632166
4336	P	Prime Rib	632279
4337	P	White Rice (Long-Grain, with Salt, Cooked)	632644
4338	P	Lotus Root	632830
4339	P	Molasses Biscuits	633041
4340	P	Oatmeal Biscuits	633197
4341	P	Chicken Biryani	633389
4342	P	Vegetable Biryani	633534
4343	P	Beef Lasagne (Morrisons Kitchen)	633718
4344	P	Beef Lasagne (Weight Watchers)	633804
4345	P	Beef Lasagne (Morrisons)	633905
4346	P	Beef Lasagne (Sainsbury's)	634003
4347	P	Beef Lasagne (Asda Good For You)	634102
4348	P	Beef Lasagne (Sainsbury's Be Good to Yourself)	634172
4349	P	Beef Lasagne (Asda Chosen By You)	634228
4350	P	Beef Lasagne (Sainsbury's Freefrom)	634303
4351	P	Beef Lasagne (Findus)	634382
4352	P	Beef Lasagne (Marks & Spencer)	634486
4353	P	Crackers (with Peanut Butter Filling)	634555
4354	P	Cheese Crackers	634731
4355	P	Spinach & Ricotta Cannelloni (Asda Chosen By You)	635022
4356	P	Spinach & Ricotta Cannelloni (Waitrose Love Life)	635098
4357	P	Beef Cannelloni (Tesco)	635183
4358	P	Spinach & Ricotta Cannelloni (Marks & Spencer Count on Us)	635259
4359	P	Cheese and Spinach Filled Cannelloni	635332
4360	P	Vegetarian Cannelloni (Linda McCartney)	635538
4361	P	Beef Cannelloni (Morrisons)	635653
4362	P	Beef Cannelloni (Sainsbury's)	635733
4363	P	Spinach and Ricotta Cannelloni (Tesco Italian)	635807
4364	P	Cannellini Beans (Tesco)	635887
4365	P	Cannellini Beans (Napolina)	635994
4366	P	Cannellini Beans (Asda Chosen By You)	636037
4367	P	Cannellini Beans (Waitrose Essential)	636099
4368	P	Green Hot Chilli Peppers (Excluding Seeds, Solids and Liquids, Canned)	636167
4369	P	Green Chilli Peppers (Canned)	636351
4370	P	Chilli Con Carne with Beans Entree (Canned)	636477
4371	P	Chilli No Beans Entree (Canned)	636631
4372	P	Cherry Berry Mix (Asda Chosen By You)	636722
4373	P	Cherry Pie Fillings (Canned)	636785
4374	P	Cherry Pie Fillings (Low Calorie)	636945
4375	P	Parmesan Cheese (Grated)	637085
4376	P	Parmesan Cheese (Hard)	637272
4377	P	Romano Cheese	637413
4378	P	Brown Bread	637556
4379	P	Wholemeal Brown Bread (Hovis)	637792
4380	P	Brown Bread (Warburtons)	637851
4381	P	Multigrain Mixture (Rye Chips, Pretzels, Sesame Nuggets and Bread Sticks)	637934
4382	P	Penne	638092
4383	P	Penne Pasta (Tesco)	638309
4384	P	Penne Pasta (Asda)	638369
4385	P	Penne Pasta (Cucina)	638425
4386	P	Wholewheat Penne Pasta (Sainsbury's)	638488
4387	P	Chicken Penne Pasta (Weight Watchers)	638590
4388	P	Tomato, Mascarpone & Mozzarella Penne Pasta (Co-Op)	638683
4389	P	Penne Pasta (Aldi)	638736
4390	P	Penne Pasta (Tesco Everyday Value)	638800
4391	P	Penne Pasta (Napolina)	638893
4392	P	Special K Biscuit Moments - Chocolate (Kellogg's)	638934
4393	P	Special K Biscuit Moments - Blueberry (Kellogg's)	639002
4394	P	Large Lima Beans (Mature Seeds, Canned)	639074
4395	P	Jaffa Cakes (Tesco)	639230
4396	P	Jaffa Cakes (Marks & Spencer)	639345
4397	P	Jaffa Cake (Graze)	639460
4398	P	Jaffa Cakes (Asda Smart Price)	639579
4399	P	Jaffa Cakes (Aldi)	639651
4400	P	Pork Shoulder Roasts or Steaks (Boston Blade)	639743
4401	P	Pork Shoulder Roasts or Steaks (Boston Blade, Lean Only)	639975
4402	P	Dill Seed	640212
4403	P	Dill (Dried)	640366
4404	P	Pea and Ham Soup (Heinz)	640508
4405	P	Green Pea Soup (Canned, Condensed)	640586
4406	P	Green Pea Soup (with Equal Volume Water, Canned)	640755
4407	P	Big Soup Beef Broth (Heinz)	640933
4408	P	Beef Stock (Cubed, Dry)	640997
4409	P	Beef Stock	641209
4410	P	Beef Broth or Bouillon Soup (Made with Powder)	641405
4411	P	Beef Broth or Bouillon Soup (Dry Powder)	641611
4412	P	Beef Broth or Bouillon (Canned)	641858
4413	P	Chicken Stock	642033
4414	P	Chicken Stock (Canned)	642193
4415	P	Beef Broth and Tomato Juice (Canned)	642401
4416	P	Special K Chocolate & Strawberry with Semi-Skimmed Milk (Kellogg's)	642536
4417	P	Special K Chewy Delight Milk Chocolate (Kellogg's)	642636
4418	P	Special K Dark Chocolate Chewy Delight (Kellogg's)	642734
4419	P	Special K Dark Chocolate (Kellogg's)	642835
4420	P	Special K Chocolate & Strawberry (Kellogg's)	642890
4421	P	Soda Water with Lime (Tesco)	642942
4422	P	Orange Soda	642999
4423	P	Cream Soda	643135
4424	P	Strawberries (Unsweetened, Frozen)	643283
4425	P	Strawberries (Sweetened, Frozen)	643466
4426	P	Sliced Strawberries (Sweetened, Frozen)	643686
4427	P	Frozen Strawberries	643908
4428	P	Frozen Strawberries with Sugar	644047
4429	P	Baked or Grilled Salmon	644186
4430	P	Salmon Fillets (Tesco)	644575
4431	P	Cooked Salmon	644652
4432	P	Salmon	645028
4433	P	Smoked Salmon	645181
4434	P	Scottish Salmon Fillets (Sainsbury's)	645361
4435	P	Salmon Fillets (Asda)	645450
4436	P	Canned Salmon	645512
4437	P	Steamed or Poached Salmon	645712
4438	P	Roasted Salmon Fillet with Sweet Chilli (Tesco)	646035
4439	P	Sunflower Vegetable Oil (Hydrogenated, Linoleic)	646153
4440	P	Sunflower Vegetable Oil (Linoleic 70% and Over)	646303
4441	P	Shepherd's Pie (Sainsbury's Taste The Difference)	646454
4442	P	Shepherd's Pie with Lamb	646518
4443	P	Shepherds Pie (Marks & Spencer)	646729
4444	P	Shepherds Pie (Sainsbury's Be Good to Yourself)	646802
4445	P	Shepherds Pie (Exante Diet)	646902
4446	P	Classic Shepherds Pie (Tesco Finest)	647016
4447	P	Shepherd's Pie (Bisto)	647094
4448	P	Shepherds Pie Mix (Colman's)	647162
4449	P	Shepherds Pie (Iceland)	647231
4450	P	Cooked Dry Lima Beans	647288
4451	P	Cooked Dry Lima Beans (Fat Added in Cooking)	647499
4452	P	Cooked Dry Lima Beans (Fat Not Added in Cooking)	647710
4453	P	Lima Beans (Immature Seeds)	647969
4454	P	Lima Beans (Immature Seeds, No Salt Added, Solids and Liquids, Canned)	648148
4455	P	Large Lima Beans (Mature Seeds)	648360
4456	P	Pure Orange Juice (Tesco)	648539
4457	P	Fresh Orange Juice (Asda)	648602
4458	P	Freshly Squeezed Orange Juice	648645
4459	P	Orange Juice (Tropicana)	648879
4460	P	Orange Juice (Sainsbury's)	648982
4461	P	Smooth Orange Juice (Tropicana)	649058
4462	P	Orange Juice (Tesco)	649126
4463	P	Smooth Orange Juice (Tropicana)	649195
