Row	Meal	Name	Pos
1326	P	Carottes Râpées Au Citron De Sicile (Bonduelle)	190836
1327	P	Carottes en Rondelles (d'Aucy)	190894
1328	P	Carottes Râpées (Notre Jardin)	190956
1329	P	Carottes (Congelées)	191013
1330	P	Carottes Râpées Assaisonnées (Carrefour Discount)	191178
1331	P	Sauce Bourguignonne (Auchan)	191234
1332	P	Sauce Bourguignonne (Amora)	191278
1333	P	Sauce de Cari (Sèche, Déshydratée)	191321
1334	P	Sauce Teriyaki	191465
1335	P	Poivre ou Sauce Piquante	191630
1336	P	Sauce au Fromage	191760
1337	P	Spaghetti / Sauce Marinara	191934
1338	P	Sauce de Soja (Shoyu)	192078
1339	P	Sauce de Soja (Tamari)	192315
1340	P	Sandwich Wrap Rempli de Légumes	192524
1341	P	Sandwich au Poulet Style Fajita avec Fromage, Laitue et Tomate sur Pain Pita	192713
1342	P	Sandwich au Fromage Grillé	192906
1343	P	Sandwich Wrap de Viande, Volaille ou Poisson, Légumes	193099
1344	P	Saucisses de Strasbourg (Aldi)	193275
1345	P	Saucisses de Strasbourg (Netto)	193360
1346	P	Saucisses de Strasbourg (Lidl)	193401
1347	P	Saucisse de Francfort	193468
1348	P	Saucisse de Porc Fraîche	193626
1349	P	Saucisse de Porc Italien	193825
1350	P	Sandwich Jambon Beurre	193985
1351	P	Sandwich Poulet Crudités (Claude Léger)	194147
1352	P	Sandwich Pavot Poulet (Paul)	194191
1353	P	Sandwich à la Salade de Thon	194306
1354	P	Sandwich au Fromage	194495
1355	P	Sandwich Poulet Rôti Crudités (Super U)	194687
1356	P	Sandwich Thon Crudités (Daunat)	194800
1357	P	Sandwich Poulet Rôti Mayonnaise (Daunat)	194897
1358	P	Sandwich Poulet Rôti Crudités Pain Polaire (Casino)	195019
1359	P	Sandwich Poulet Crudités (Carrefour)	195095
1360	P	Sandwich d'Oeuf et de Fromage	195161
1361	P	Sandwich Poulet Crudités Médium (Carrefour)	195312
1362	P	Bâtonnets de Boeuf Fumé	195379
1363	P	Salade Verte	195483
1364	P	Salade Mixte	195620
1365	P	Mâche (Casino)	195823
1366	P	Cœur de Laitue (Monoprix)	195868
1367	P	Bouquets de Mâche (Carrefour)	195933
1368	P	Salade de Laitue avec Fromage, Tomate et / ou Carottes	195979
1369	P	Salade de Laitue avec Des Légumes Assortis	196169
1370	P	Mâche (Florette)	196349
1371	P	Salade de Laitue avec Des Oeufs, Fromage, Tomate, et / ou Carottes	196389
1372	P	Batavia (Florette)	196636
1373	P	Salade de Fruits	196678
1374	P	Salade de Fruits Exotiques (Picard)	196867
1375	P	Salade de Fruits Rouges (Picard)	196935
1376	P	Salade de Fruits Rouges (Thiriet)	196976
1377	P	Lardons Fumés (Carrefour)	197018
1378	P	Lardons Nature (Tradilège)	197074
1379	P	Lardons Fumés (Herta)	197142
1380	P	Allumettes de Lardons Nature (Saint Alby)	197183
1381	P	Lardons Fumés (Tradilège)	197222
1382	P	Lardons de Volaille (Auchan)	197289
1383	P	Allumettes de Lardons Nature (Tradilège)	197350
1384	P	Lardons Fumés (Casino)	197416
1385	P	Lentilles aux Petits Lardons (Carrefour)	197470
1386	P	L'ovale Lardons Chèvre Affiné (Sodeb'O)	197530
1387	P	Lait Demi Écrémé (Milsani)	197583
1388	P	Lait Demi Écrémé (Bio Village)	197647
1389	P	Lait Demi-Écrémé (Netto)	197711
1390	P	Lait au Chocolat	197755
1391	P	Lait au Chocolat (Nesquik)	197908
1392	P	Lait Écrémé au Chocolat	197985
1393	P	Candy'up Chocolaté (Candia)	198146
1394	P	Lait au Chocolat (Entier)	198214
1395	P	Lait au Chocolat (Faible en Gras)	198428
1396	P	Candy'up (Candia)	198559
1397	P	Lait au Chocolat avec 2% Réduite en Matières Grasses	198624
1398	P	Lait Chocolaté (Dia)	198850
1399	P	Lait au Chocolat (Teneur Réduite en Gras)	198927
1400	P	Macedoine (Marque Repère)	199122
1401	P	Macédoine de Légumes (Auchan)	199179
1402	P	Boeuf Haché (Galettes Surgelées, Cuites, Grillées)	199242
1403	P	Poitrine de Boeuf Salé (Salée, Cuite)	199412
1404	P	Steak de Bœuf	199637
1405	P	Steak de Boeuf (Maigre Mangé Seulement)	199981
1406	P	Corned-Beef	200325
1407	P	Saucisse de Boeuf	200671
1408	P	Café au Lait (Dolce Gusto)	201054
1409	P	Macédoine de Légumes (Bonduelle)	201125
1410	P	Macédoine de Légumes (Carrefour)	201247
1411	P	Macédoine (Notre Jardin)	201311
1412	P	Macédoine de Légumes Surgelés (Notre Jardin)	201367
1413	P	Macédoine (Bonduelle)	201415
1414	P	Macédoine de Légumes Surgelée (Cora)	201478
1415	P	Macédoine de Légumes (Marque Repère)	201519
1416	P	Macédoine (d'Aucy)	201576
1417	P	Maltesers (Maltesers)	201637
1418	P	Étendu de Beurre d'Huile Végétale (Teneur Réduite en Calories)	201709
1419	P	Beurre Allégé (Bâton avec du Sel)	201862
1420	P	Jus de Citron (en Conserve ou en Bouteille)	201961
1421	P	Saucisses aux Lentilles (Auchan)	202191
1422	P	Lentilles Cuisinées aux Oignons et Carottes (Cassegrain)	202278
1423	P	Lentilles (Leader Price)	202319
1424	P	Levure de Bière (Gayelord Hauser)	202383
1425	P	Levure de Bière en Paillettes (La Vie Claire)	202450
1426	P	Levure	202509
1427	P	Levure (Sulfate d'Aluminium et de Sodium, à Double Effet)	202662
1428	P	Tendre Noix Supérieur (Herta)	202776
1429	P	Jambon Supérieur sans Couenne (Auchan)	202833
1430	P	Jambon Cru	202927
1431	P	Le Supérieur sans Couenne (Fleury Michon)	203101
1432	P	Jambon de Paris (Carrefour)	203176
1433	P	Jambon Frais	203240
1434	P	Jambon de Paris -25% de Sel (Auchan)	203615
1435	P	Jambon de Bayonne (Carrefour Discount)	203715
1436	P	Jambon Supérieur (Marque Repère)	203779
1437	P	Foie de Volaille	203847
1438	P	Jambon de Dinde	204029
1439	P	Jambon de Dinde (Fleury Michon)	204254
1440	P	Jambon de Dinde (Leader Price)	204301
1441	P	Jambon de Dinde Halal (Fleury Michon)	204365
1442	P	Jambon de Dinde (Isla Mondial)	204430
1443	P	Sauce de Dinde (en Conserve)	204480
1444	P	Jus de Cranberry (Paquito)	204711
1445	P	Jus de Cranberry (Gayelord Hauser)	204777
1446	P	Palets Bretons (Monoprix)	204832
1447	P	Palets Bretons (Carrefour Discount)	204925
1448	P	Palets Bretons (Leader Price)	204985
1449	P	Paella	205025
1450	P	Paëlla Volaille et Fruits de Mer (Auchan)	205208
1451	P	Paella Royale (Marque Repère)	205292
1452	P	Jus de Canneberge et de Raisin (en Bouteille)	205363
1453	P	Cocktail de Jus de Canneberge (en Bouteille)	205549
1454	P	Paella (Toque du Chef)	205724
1455	P	Paella Valenciana (Picard)	205791
1456	P	Paella (Blédina)	205834
1457	P	Paella aux Fruits de Mer	205903
1458	P	Paella Royale (Marie)	206076
1459	P	Paella (Lidl)	206136
1460	P	Paella au Poulet (Leader Price)	206199
1461	P	Ourson Guimauve (Cémoi)	206264
1462	P	Guimauves	206325
1463	P	Perle de Lait Nature (Yoplait)	206528
1464	P	Perle de Lait Vanille (Yoplait)	206593
1465	P	Perle de Lait Coco (Yoplait)	206652
1466	P	Perle de Lait Citron (Yoplait)	206721
1467	P	Perle de Lait sur Lit de Framboise (Yoplait)	206778
1468	P	Lait (sans Matières Grasses)	206820
1469	P	Lait (sans Matières Grasses avec Vitamine A et Protéine Ajoutées)	206999
1470	P	Penne (Panzani)	207172
1471	P	Penne à Poêler (Panzani)	207238
1472	P	Penne Court (Panzani)	207299
1473	P	Nouilles Chinoises (Claude Léger)	207362
1474	P	Nouilles Recette Chinoise (Monoprix)	207478
1475	P	Nouilles Chinoises (Leader Price)	207533
1476	P	Nouilles Chinoises (Auchan)	207572
1477	P	Nouilles Chinoises à la Farine de Blé Tendre (Carrefour)	207638
1478	P	Nouilles Sautées à la Chinoise (Picard)	207704
1479	P	Boeuf aux Oignons et Nouilles Chinoises aux Légumes (Picard)	207755
1480	P	Nouilles Japonaises Soba Cuites	207871
1481	P	Petits Pains	208034
1482	P	Petit Pain Précuit (Auchan)	208410
1483	P	Pain au Lait	208495
1484	P	Petit Pain à l'italienne (Picard)	208663
1485	P	Petit Pain au Sésame (Picard)	208723
1486	P	Petits Pains Spéciaux Précuits (Carrefour)	208804
1487	P	Petits Pains de Blé	208932
1488	P	Petits Pains aux Figues (Picard)	209090
1489	P	Petit Pain Precuit (Dia)	209165
1490	P	Petit Salé aux Lentilles (Marque Repère)	209280
1491	P	Lard (Salé, Cuit au Four, Cuit)	209318
1492	P	Lard (Salé)	209519
1493	P	Pastrami (Salé)	209782
1494	P	Petit Salé Aux Lentilles À La Graisse De Canard (Casino)	209955
1495	P	Lentilles Façon Petit Salé (Jardin Bio)	210020
1496	P	Chicorée Café au Lait (Carrefour)	210086
1497	P	Café (en Poudre Instantané)	210150
1498	P	Pain Français ou de Vienne (y compris au Levain)	210358
1499	P	Lait de Soja au Chocolat	210617
1500	P	Bolino Pâtes à la Bolognaise (Maggi)	210788
1501	P	Pain Grillé Bio Campanel (Céréal Bio)	210909
1502	P	Lentilles Riz & Soja (Céréal Bio)	211014
1503	P	Céréale	211078
1504	P	Céréales Chocolatées Fourrées au Chocolat (Super U)	211260
1505	P	Céréales Lion (Nestlé)	211351
1506	P	Céréales et Légumes (Comptoir du Grain)	211424
1507	P	Croq'soja Champignons s##takés et Gingembre (Céréal Bio)	211485
1508	P	Sablés Bio Chocolat Noir Intense (Céréal Bio)	211562
1509	P	Céréales Fitness Chocolat Noir (Nestlé)	211673
1510	P	Céréales à Poêler (Ferrero)	211764
1511	P	Cookies Choco Macadamia (Carrefour)	211826
1512	P	Cookie Noix de Macadamia et Chocolat Blanc (Subway)	211886
1513	P	Noix de Macadamia	211983
1514	P	Noix de Macadamia Rôties à Sec (avec du Sel Ajouté)	212157
1515	P	Cookies aux Pépites de Chocolat (avec du Beurre)	212331
1516	P	Cookies aux Pépites de Chocolat (Moins de Matières Grasses)	212499
1517	P	Cookies aux Pépites de Chocolat (Mous)	212643
1518	P	Pâte à Cookie aux Pépites de Chocolat	212794
1519	P	Cookies aux Pépites de Chocolat (avec de la Margarine)	212976
1520	P	Mini Babybel (Babybel)	213189
1521	P	Babybel (Babybel)	213271
1522	P	Mini Babybel à l'emmental (Babybel)	213314
1523	P	Mini Babybel Léger (Babybel)	213386
1524	P	Petit Brun (LU)	213459
1525	P	Petit Brun Extra (LU)	213542
1526	P	Gâteaux de Riz Brun	213629
1527	P	Steak Haché Pur Bœuf 15% (Casino)	213815
1528	P	le Pur Bœuf (Charal)	213870
1529	P	L'extra Moelleux (Charal)	213917
1530	P	Faux-Filet de Bœuf (Maigre Seulement, Taillé à 0,3 Cm Matières Grasses)	213956
1531	P	Compote Pomme Pêche (Andros)	214069
1532	P	Compote Pommes Pêches Mangues (Hipp)	214128
1533	P	Compote Pêches (Bonne Maman)	214193
1534	P	Compote Pommes Pêche (Charles & Alice)	214239
1535	P	Compote Pomme Pêche Fraise (Blédina)	214304
1536	P	Compote Pommes Pêches (Carrefour)	214365
1537	P	Compote Pomme Pêche Abricot sans Sucres Ajoutés (Paquito)	214427
1538	P	Pêches	214491
1539	P	Fromage à Tartiner (Faible en Gras)	214864
1540	P	Biscuit Soja Orange (Gerblé)	215080
1541	P	Biscuit Lait Chocolat (Gerblé)	215197
1542	P	Biscuit Muesli Fructose (Gerblé)	215265
1543	P	Biscuit Complet au Germe de Ble (Gerblé)	215383
1544	P	Biscuit Chocolat Amande (Gerblé)	215501
1545	P	Biscuit Lait Chocolat (Gerblé)	215575
1546	P	Biscuit Complet au Germe de Blé (Gerblé)	215659
1547	P	Biscuit Pomme Noisette (Gerblé)	215776
1548	P	Biscuit Sésame Chocolat (Gerblé)	215894
1549	P	Jambon Blanc (Fleury Michon)	215961
1550	P	Blanc d'Oeuf	216024
1551	P	Sablés Anglais (10g) (McVitie's)	216180
1552	P	Hob'nobs (McVitie's)	216249
1553	P	Sablés Anglais (16g) (McVitie's)	216316
1554	P	Hob'nobs (McVitie's)	216404
1555	P	Boulgour (Cuit)	216470
1556	P	Whisky Mélange Aigre (en Bouteille)	216633
1557	P	Vivaneau (Poisson) (Mélange d'Espèces)	216759
1558	P	Comté (Carrefour)	216915
1559	P	Comté (Auchan)	216975
1560	P	Fromage à Tartiner	217042
1561	P	Saint Nectaire	217338
1562	P	Coulommiers (Coeur de Lion)	217500
1563	P	Emmental Râpé (Auchan)	217545
1564	P	Biscottes (Auchan)	217593
1565	P	Biscottes (Heudebert)	217677
1566	P	Biscottes 6 Céréales (Carrefour)	217794
1567	P	Biscottes au Froment (Marque Repère)	217895
1568	P	Pain Grillé à la Farine de Blé Complet (Pelletier)	217970
1569	P	Biscottes Goût Brioché (Heudebert)	218084
1570	P	Prince Choco (LU)	218203
1571	P	Prince (LU)	218276
1572	P	Prince Goût Chocolat (LU)	218345
1573	P	Prince Vanille (LU)	218419
1574	P	Prince Chocolat (LU)	218489
1575	P	Prince Choco Lait (LU)	218549
1576	P	P'tit Prince (LU)	218613
1577	P	Petit Prince (LU)	218729
1578	P	Prince Chocolat Blanc (LU)	218780
1579	P	Soupe Légumes du Soleil (Liebig)	218851
1580	P	Soupe Chorba au Poulet (Picard)	218916
1581	P	Coquille Saint-Jacques (Mélange d'Espèces)	219021
1582	P	Soupe Champignons Sauvages (New Covent Garden Food Co.)	219176
1583	P	Soupe Poule aux Vermicelles (Knorr)	219216
1584	P	Soupe Poireaux et Pommes de Terre (Marque Repère)	219291
1585	P	Fibres (Wasa)	219354
1586	P	Léger (Wasa)	219423
1587	P	Minéral Plus (Wasa)	219526
1588	P	Crisp & Cereals (Wasa)	219610
1589	P	Fibres (Wasa)	219717
1590	P	Yaourts Glacés à la Vanille (Servi Mous)	219781
1591	P	Banane Plantain	219947
1592	P	Poivre de la Banane	220146
1593	P	Tartine P'tit Dej (Jacquet)	220386
1594	P	Tartines au Blé Complet (Carrefour)	220504
1595	P	Tartine P'tit Déj Complet (Jacquet)	220602
1596	P	Tartine (Heudebert)	220720
1597	P	Tartines Spécial Campagne (La Boulangère)	220794
1598	P	Pâte A Tartiner (Auchan)	220857
1599	P	Tartines Apéritives (Picard)	220942
1600	P	Tartines (Dia)	221012
1601	P	Tartine au Froment (Carrefour)	221067
1602	P	Tartines Craquantes au Blé Complet (Leader Price)	221180
1603	P	Maki Saumon	221281
1604	P	Maki Thon	221484
1605	P	Maki Concombre	221691
1606	P	Sashimi de Saumon	221891
1607	P	California Maki	222062
1608	P	California Roll	222249
1609	P	Gâteau de Savoie	222438
1610	P	Gâteau Blanc (sans Glaçage)	222662
1611	P	Pois et Carottes (Surgelés)	222918
1612	P	Petits Pois (Égouttés Solides, en Conserve)	223110
1613	P	Petits Pois (Surgelés)	223290
1614	P	Petits Pois	223449
1615	P	Carottes (Solides et Liquides, en Conserve)	223630
1616	P	Pois de Neige ou de Sucre	223820
1617	P	Mini-Carottes	224014
1618	P	Pain Complet aux 3 Céréales (Evernat)	224190
1619	P	Pain aux Céréales (U Bio)	224259
1620	P	Petits Pains Grillés aux 7 Céréales (Auchan Bio)	224328
1621	P	Pain de Blé Concassé	224429
1622	P	Pain de Maïs (Mélange Sec, Préparé)	224734
1623	P	Bun's (McCain)	224847
1624	P	Bun's Poulet Fromage Frais (McCain)	224908
1625	P	Bun's Bolognaise (McCain)	224970
1626	P	Bun's Jambon Ketchup (McCain)	225030
1627	P	Bun's Raclette (McCain)	225090
1628	P	Bo Bun	225150
1629	P	Bo Bun Poulet (Picard)	225336
1630	P	Blé (Ebly)	225438
1631	P	Blé Cuit (Ebly)	225488
1632	P	Grains de Blé Précuits (Auchan)	225524
1633	P	Blé Dur	225564
1634	P	Germe de Blé	225688
1635	P	Riz et Blé Complet Nature (Fine Ligne)	225813
1636	P	Son de Blé (Brut)	225867
1637	P	Blé Blanc Dur	226005
1638	P	Pain Grillé de Blé Entier	226141
1639	P	Muffins Anglais de Blé	226513
1640	P	Cruesli au Chocolat (Quaker)	226678
1641	P	Cruesli 4 Noix (Quaker)	226776
1642	P	Cruesli Chocolat au Lait (Quaker)	226881
1643	P	Cruesli Chocolat Cappuccino (Quaker)	226972
1644	P	Boulettes de Viande au Bœuf et Oignons (Picard)	227080
1645	P	Boulettes de Viande sans Viande	227127
1646	P	Boeuf Haché (95% de Maigre / 5% de Matières Grasses)	227288
1647	P	Boulette Cuit à la Vapeur (Rempli de Viande de Volaille ou de Fruits de Mer)	227416
1648	P	Boeuf Haché (85% de Maigre / 15% de Matières Grasses)	227613
1649	P	Boulettes de Viande Crues au Bœuf (Picard)	227743
1650	P	Viande Des Grisons (Auchan)	227790
1651	P	Viande Des Grisons (Leader Price)	227873
1652	P	Viande Séchée Des Grisons (Cora)	227948
1653	P	Viande Des Grisons (Casino)	228021
1654	P	Viande Des Grisons (Aoste)	228085
1655	P	Viande Des Grisons (Carrefour)	228145
1656	P	Viande des Grisons (Marque Repère)	228210
1657	P	Viande des Grisons (Saint Azay)	228266
1658	P	Viande des Grisons (Intermarché)	228321
1659	P	Abricots	228387
1660	P	Confitures d'Abricots et de Conserves	228598
1661	P	Brioches à la Cannelle (avec Des Raisins Secs)	228788
1662	P	Quenelles Nature (Carrefour)	228991
1663	P	Quenelles de Veau Sauce Financière (Toque du Chef)	229070
1664	P	Quenelles de Brochet Sauce Nantua (Toque du Chef)	229135
1665	P	Quenelle Nature (Giraudet)	229197
1666	P	Quenelles à Poêler (Auchan)	229240
1667	P	Quenelles de Saumon (Petitjean)	229345
1668	P	Quenelles de Brochet Sauce Nantua (Petitjean)	229406
1669	P	Sauce Pour Quenelles Nantua (Lustucru)	229474
1670	P	Fromage de Chèvre Sainte Maure (U)	229514
1671	P	Fromage Frais Pur Chèvre (Casino)	229581
1672	P	Fromage de Chèvre (Les Croisés)	229644
1673	P	Fromage de Chèvre Sainte-Maure (Super U)	229703
1674	P	Frites Tradition (McCain)	229746
1675	P	Pommes Allumettes Extra Fines (Auchan)	229805
1676	P	Just au Four Frite Classique (McCain)	229891
1677	P	Frites Just au Four (McCain)	229969
1678	P	Biscottes aux 6 Céréales (Leader Price)	230013
1679	P	Biscottes 6 Cereales (Dia)	230098
1680	P	Biscottes 6 Céréales (Monoprix)	230173
1681	P	Biscottes aux Céréales (Chabrior)	230280
1682	P	Biscottes aux Céréales (Netto)	230399
1683	P	Biscottes aux 6 Céréales (Auchan)	230518
1684	P	Biscottes aux 6 Céréales (U)	230608
1685	P	Biscottes aux 6 Céréales (Monoprix)	230660
1686	P	Macaroni Sauce Tomate et Boulettes de Viande (Marie)	230778
1687	P	Boulettes de Viande en Sauce (Mélange)	230842
1688	P	Boeuf Haché (90% de Maigre / 10% de Matières Grasses)	231068
1689	P	Déli Matin Figues (P'tit Déli)	231195
1690	P	Déli Matin Pépites de Chocolat (P'tit Déli)	231264
1691	P	Mini Bounty (Bounty)	231332
1692	P	Glace Bounty (Bounty)	231448
1693	P	Bounty (Bounty)	231572
1694	P	Bounty à Boire (Bounty)	231641
1695	P	Beurre 15% (Bridelight)	231703
1696	P	Fromage Râpé (Bridelight)	231772
1697	P	Bridelight 15% (Bridelight)	231828
1698	P	Beurre Allégé (Bridelight)	231892
1699	P	Beurre (Bridelight)	231956
1700	P	Bridelight 3% Goût Emmental (Bridelight)	232023
1701	P	Crème Épaisse 7% (Bridelight)	232127
1702	P	Emmental (Bridelight)	232167
1703	P	Crème Fluide 5% (Bridelight)	232267
1704	P	Lait Écrémé (Auchan)	232332
1705	P	Viva Demi-Écrémé (Candia)	232394
1706	P	Lait Entier	232459
1707	P	Lait Ecreme (E.Leclerc)	232806
1708	P	Thé Vert	232869
1709	P	Poivrons Verts	233035
1710	P	Piments Verts (en Conserve)	233381
1711	P	Hamburger Large avec Des Condiments et Légumes	233509
1712	P	Hamburger Large	233659
1713	P	Hamburger (un Seul Pâté)	233808
1714	P	Boeuf Haché (Hamburger, Environ 23% en Matières Grasses, Galettes Surgelées)	233957
1715	P	Hamburger (un Seul Pâté avec Des Condiments)	234064
1716	P	Hamburger ou Rouleaux Hot-Dog	234237
1717	P	Salade d'Huile et de Vinaigre (Recette Maison)	234381
1718	P	Endive	234551
1719	P	Endives Braisées	234712
1720	P	Endives Vapeur (Bonduelle)	234889
1721	P	Endive, Chicorée, Scarole ou la Laitue Romaine	234956
1722	P	Gratin d'endives au Jambon (Fleury Michon)	235304
1723	P	Scarole Cuite (Matière Grasse Ajoutée dans la Cuisson)	235347
1724	P	Courgettes Cuisinées à la Provençale (Cassegrain)	235553
1725	P	Gratin de Courgettes	235593
1726	P	Flan de Courgette	235760
1727	P	Courgettes (Picard)	235893
1728	P	Courgettes en Rondelles (Saint Eloi)	235957
1729	P	Petites Courges d'Eté Cuites (à partir de Frais)	236015
1730	P	Courgette Farcie	236356
1731	P	Mélange de Légumes Grillés (Auchan)	236552
1732	P	Brioche Tranchée (28g) (Auchan)	236614
1733	P	Brioche Tranchée (Casino)	236720
1734	P	Brioche Tranchée (Carrefour Discount)	236840
1735	P	Brioche Tranchée (33g) (Auchan)	236979
1736	P	Brioche Tranchée aux Œufs Frais aux Pépites de Chocolat (U)	237095
1737	P	Brioche Tranchée Recette Originale (Harry's)	237182
1738	P	Brioche Tranchée (Cora)	237298
1739	P	Brioche Tranchée (Aldi)	237415
1740	P	Boisson Alcoolisée (80 Preuve, Gin Rhum Vodka Whisky)	237503
1741	P	Boisson au Jus d'Orange	237628
1742	P	Secrets de Grand-Mère 9 Légumes (Knorr)	237833
1743	P	Mélange de Céréales & Légumes Secs (Carrefour)	237904
1744	P	Mélange de Riz et Légumes Secs (U Bio)	237978
1745	P	Velouté Légumes Secs Chorizo (Picard)	238042
1746	P	Légumes Secs Chorizo (Picard)	238123
1747	P	Légumes Secs Gourmands (Tipiak)	238188
1748	P	Raisins Secs Dorés (sans Pépins)	238228
1749	P	Raisins Secs (sans Pépins)	238391
1750	P	Mini Rollos (Pépito)	238630
1751	P	Houmous	238693
1752	P	Houmous (Blini)	238881
1753	P	Houmous (Carrefour)	238923
1754	P	Houmous Libanais (Maayane)	238984
1755	P	Houmous (Monoprix)	239047
1756	P	Oeuf	239107
1757	P	Oeuf sur le Plat	239401
1758	P	Oeuf Dur	239696
1759	P	Oeuf sur le Plat sans Matière Grasse	239911
1760	P	Omelette ou Oeuf Brouillé	240208
1761	P	Oeuf à la Coque	240529
1762	P	Oeuf Mollet	240816
1763	P	Blanc d'Oeuf Cuit	241083
1764	P	Oeuf (Entier)	241282
1765	P	Oeuf Brouillé (Entier, Cuit)	241561
1766	P	Bonbons Durs	241770
1767	P	Barres Granola Durs	241912
1768	P	Bretzels Durs et Salés	242063
1769	P	Galettes de Légumes (Bonduelle)	242182
1770	P	Galettes de Légumes Poireaux et Carottes (Bonduelle)	242300
1771	P	Galettes de Légumes Duo de Courgettes et Ses Petits Légumes (Bonduelle)	242408
1772	P	Miel et Amandes (Balisto)	242527
1773	P	Fruits des Bois (Balisto)	242643
1774	P	Escalope de Dinde (Le Gaulois)	242752
1775	P	Escalope de Dinde (Carrefour)	242793
1776	P	Viande de Dinde	242834
1777	P	Queue de Langouste (Picard)	243054
1778	P	Écrevisse(Langouste)	243097
1779	P	Chocolat Chaud avec du Cacao (au Lait Entier)	243229
1780	P	Chocolat Chaud (Nesquik)	243388
1781	P	Chocolat Chaud (Milka)	243494
1782	P	Lait au Cacao Chaud	243610
1783	P	Chocolat Chaud (Dolce Gusto)	243802
1784	P	Cacao et Mélange de Sucre (avec du Lait Écrémé)	243911
1785	P	Super Poulain (Poulain)	244077
1786	P	Chocolat en Poudre (Nesquik)	244131
1787	P	Choco Mix (Ivoria)	244201
1788	P	Petit Déjeuner Chocolat et Céréales (LU)	244330
1789	P	Gateau Basque	244394
1790	P	Mini Fourrés (Bien Vu)	244576
1791	P	Clafoutis	244615
1792	P	le Café (Saveur de Cappuccino en Poudre, Instantané, avec le Sucre)	244798
1793	P	Café Pré-Allégé Présucré avec du Sucre	245008
1794	P	Présucré avec du Sucre de Café	245306
1795	P	Café Glacé à la Crème et du Sucre	245565
1796	P	Café Glacé avec du Lait et du Sucre	245851
1797	P	Jus de Canneberge (sans Sucre)	246133
1798	P	Escalope de Dinde (Auchan)	246279
1799	P	Escalope de Dinde (Super U)	246322
1800	P	Escalope de Dinde A la Milanaise (Carrefour)	246369
1801	P	Escalope de Dinde (Volaé)	246436
1802	P	Escalope de Dinde l'extra Tendre (Le Gaulois)	246477
1803	P	Épinard	246528
1804	P	Épinards Hachés à la Crème Fraîche (Findus)	246720
1805	P	Épinards Cuits (à l'Etat Congelé, Pas de Matières Grasses Ajoutées dans la Cuisson)	246800
1806	P	Épinards (Hachés ou de Feuilles, Congelés)	247106
1807	P	Épinards Hachés à la Crème (Picard)	247256
1808	P	Epinards (Florette)	247322
1809	P	Épinards Branches à la Crème (Auchan)	247364
1810	P	Épinards Hachés (Marque Repère)	247430
1811	P	Épinards Hachés (Carrefour)	247470
1812	P	Épinards en Branche (Carrefour)	247529
1813	P	Flageolets (Carrefour)	247589
1814	P	Flageolets Verts Extra Fins (Bonduelle)	247652
1815	P	Flageolets Extra-Fins Cuisinés (Cassegrain)	247719
1816	P	Flageolets Verts Extra Fins (Auchan)	247762
1817	P	Flageolets Verts Extra Fins (Leader Price)	247827
1818	P	Flageolets Verts Extra Fins (Marque Repère)	247899
1819	P	Quinoa Pois Chiches (Bjorg)	247957
1820	P	Quinoa de Bolivie (Carrefour Bio)	248023
1821	P	Grinioc Quinoa et Tomate (Soy)	248083
1822	P	Quinoa et Boulghour à la Tomate (Céréal Bio)	248128
1823	P	Taboulé Boulghour et Quinoa au Tofu (Céréal Bio)	248197
1824	P	Salade de Quinoa Vert (Dailymonop')	248266
1825	P	Riz Quinoa Courgettes (Lustucru)	248329
1826	P	Spaghetti Quinoa Curry (Jardin Bio)	248377
1827	P	Biscuit Quinoa Cacao (Gerblé)	248438
1828	P	Cuisse de Poulet	248549
1829	P	Filets de Poulet (Le Gaulois)	248924
1830	P	Poulet Grillé Rôti ou Cuit au Four	248964
1831	P	Cuisse de Poulet (Peau Pas Mangée)	249309
1832	P	Poulet	249684
1833	P	Poulet (Peau Pas Mangée)	250029
1834	P	Terrine de Campagne (Madrange)	250373
1835	P	Paté de Campagne (Weight Watchers)	250434
1836	P	Terrine de Lapin (Carrefour)	250488
1837	P	Pâté de Foie (Hénaff)	250545
1838	P	Penne Box Carbonara (Claude Léger)	250614
1839	P	Brocoli (Haché, Congelé)	250696
1840	P	Sauce Tomates Cuisinées (Panzani)	250848
1841	P	Sauce aux Tomates Fraîches (Panzani)	250912
1842	P	Sauce Tomate Cuisinée (Auchan)	250955
1843	P	Sauce Tomate Basilic (Monoprix)	250997
1844	P	Sauce Tomate Cuisinée (Heinz)	251039
1845	P	Sauce Tomates et Basilic (Panzani)	251081
1846	P	Sauce Tomate Cuisinée (Zapetti)	251143
1847	P	Chocolat Ligne Gourmande Éclats Cacao (Poulain)	251209
1848	P	Ligne Gourmande (Poulain)	251269
1849	P	Ligne Gourmande Lait Fondant (Poulain)	251350
1850	P	Tajine de Poulet aux Fruits Secs (Fine Ligne)	251432
1851	P	Riz et Blé Complet Chocolat (Fine Ligne)	251502
1852	P	Mayonnaise (Fine Ligne)	251565
1853	P	Ligne et Plaisir (Tartare Marque)	251634
1854	P	Igname (sans Sel, Égoutté, Cuit, Bouilli, Cuit au Four)	251708
1855	P	Flageolets Verts (Saint Eloi)	251854
1856	P	Flageolets Verts (d'Aucy)	251897
1857	P	Flageolets Fins (Carrefour Discount)	251959
1858	P	Flageolets Cuisinés à l'auvergnate (Raynal et Roquelaure)	252025
1859	P	Les Papillotes de Poulet Ail et Oignon (Maggi)	252092
