Row	Meal	Name	Pos
2236	P	Сухой Жаренный Арахис (без Соли)	304231
2237	P	Блины (из Сухой Смеси)	304386
2238	P	Соус Карри (Сухой)	304610
2239	P	Сухой Жаренный Арахис (с Солью)	304750
2240	P	Скумбрия Атлантическая	304889
2241	P	Запеканка Творожная с Изюмом (Белый Медведь)	305033
2242	P	Бублики с Корицей и Изюмом	305076
2243	P	Томатная Паста (Bonduelle)	305419
2244	P	Томатная Паста (Global Village)	305458
2245	P	Томатная Паста (Помидорка)	305500
2246	P	Томатная Паста (Green Ray)	305539
2247	P	Томатная Паста (Грядка Удачи)	305576
2248	P	Томатная Паста (Heinz)	305615
2249	P	Томатная Паста 25% (Чумак)	305671
2250	P	Томатная Паста (Красная Цена)	305710
2251	P	Пшено	305751
2252	P	Крупа Пшено (Увелка)	305975
2253	P	Крупа Пшено (Prosto)	306026
2254	P	Пшено Шлифованное (Мистраль)	306069
2255	P	Мясо Кальмара в Панировке (Vici)	306114
2256	P	Кальмар Натуральный (Красная Цена)	306155
2257	P	Кальмар Натуральный (Русский Берег)	306195
2258	P	Кальмар Щупальца в Соусе с Чесноком (Балтийский берег)	306234
2259	P	Икра	306277
2260	P	Кефир 1% (Домик в деревне)	306437
2261	P	Кефир 1% (Простоквашино)	306474
2262	P	Сочная Морковь (Белая Дача)	306512
2263	P	Морковь по-Корейски (Ашан)	306554
2264	P	Сок Сладкая Морковь (Фруктовый Сад)	306598
2265	P	Морковь Пикантная (Овощная Семейка)	306654
2266	P	Морковные Котлеты	306696
2267	P	Молоко 2,5% (Простоквашино)	306861
2268	P	Молоко 2,5% (Домик в деревне)	306904
2269	P	Пшено (Дон Густо)	306946
2270	P	Пшено (Ярмарка)	306993
2271	P	Элитное Пшено (Агро-Альянс)	307032
2272	P	Пшено (Агро-Альянс)	307071
2273	P	Пшено Шлифованное (Алтайская Сказка)	307114
2274	P	Пшено Шлифованное (Увелка)	307153
2275	P	Рахат Лукум (Рахат)	307198
2276	P	Темный Шоколад 80% (Рахат)	307242
2277	P	Шоколад Казахстанский (Рахат)	307288
2278	P	Пирожное Заварное	307333
2279	P	Шоколадное Пирожное с Глазурью	307518
2280	P	Пирожное Бисквитное с Молочным Кремом (Здрайверы)	307684
2281	P	Пирожное "Ягодка" (Евророс)	307727
2282	P	Пирожное Фирменное (Бисквитный Двор)	307772
2283	P	Пирожное Эстерхази (Азбука Вкуса)	307813
2284	P	Сметанное Пирожное (Каждый День)	307876
2285	P	Пирожное Воздушное с Кремом (Добрынинский Кондитерский Комбинат)	307921
2286	P	Пирожное Ореховое (АМА)	307964
2287	P	Соевый Соус (Сею)	308017
2288	P	Соевый Соус (Тамари)	308218
2289	P	Редис	308369
2290	P	Дайкон	308630
2291	P	Ржаные Хлебцы	308782
2292	P	Боярский (Рижский Хлеб)	309090
2293	P	Хлеб Боярский (Самарский Бкк)	309134
2294	P	Фруктовый Батончик с Абрикосом в Шоколаде (Joyfield)	309184
2295	P	Черная Смородина Фруктовый Батончик (Азбука Здоровья)	309253
2296	P	Клюква и Малина Фруктовый Батончик (Азбука Здоровья)	309325
2297	P	Батончик Фруктовый Очищающий Комплекс (Худеем За Неделю)	309394
2298	P	Чернослив Фруктовый Батончик (Азбука Здоровья)	309447
2299	P	Фруктовый Батончик Облепиха (Азбука Здоровья)	309519
2300	P	Фруктовый Батончик на Основе Абрикоса (Фрутилад)	309593
2301	P	Фруктовый Батончик	309650
2302	P	Фруктовый Батончик (Леовит)	309846
2303	P	Фрикадельки из Говядины и Свинины	309899
2304	P	Говяжьи Фрикадельки	310247
2305	P	Куриные Фрикадельки	310568
2306	P	Фрикадельки (Ikea)	310835
2307	P	Ежики	310874
2308	P	Свиные Фрикадельки	311028
2309	P	Фрикадельки из Индейки	311267
2310	P	Фрикадельки в Соусе (Смесь)	311534
2311	P	Постные Фрикадельки	311764
2312	P	Шоколадное Масло (Экомилк)	311891
2313	P	Шоколадный Сироп	311939
2314	P	Био Йогурт Зеленый Чай - Лимон (Био Баланс)	312151
2315	P	БИО Йогурт ЗЕЛЕНЫЙ ЧАЙ-ЛИМОН (Bio Баланс)	312194
2316	P	Шоколадные Печенья (Меньшим Содержанием Жира)	312243
2317	P	Тесто Шоколадного Печенья	312402
2318	P	Кальмар	312545
2319	P	Кальмар Натуральный без Кожицы (Русский Берег)	312690
2320	P	Кальмар Сушеный (Сухогруз)	312729
2321	P	Кальмар (Меридиан)	312769
2322	P	Кальмар Натуральный (Капитан Вкусов)	312809
2323	P	Кальмар Копчено-Вяленый (Меридиан)	312852
2324	P	Плов с Курицей	312890
2325	P	Плов с Говядиной	313045
2326	P	Плов со Свининой	313202
2327	P	Плов	313363
2328	P	Плов с Бараниной (4 Сезона)	313518
2329	P	Овощной Плов (Увелка)	313560
2330	P	Плов с Курицей (Перекресток)	313603
2331	P	Плов с Индейкой (Алые Паруса)	313644
2332	P	Плов с Бараниной по-Восточному (Сытоедов)	313691
2333	P	Протеин 100% Whey Gold Standard (Optimum Nutrition)	313731
2334	P	Протеин (Dymatize)	313813
2335	P	Протеин Nectar (Syntrax)	313888
2336	P	Протеин (BSN)	313973
2337	P	Протеин (SAN)	314049
2338	P	Протеин Matrix 5.0 (Syntrax)	314131
2339	P	Протеиновый Коктейль	314211
2340	P	Мультикомпонентный Протеин (Pure Protein)	314402
2341	P	Протеиновый Батончик (XXL Power)	314457
2342	P	Протеиновый Батончик (Detour)	314498
2343	P	Запеченная или Жаренная Рыба	314582
2344	P	Кефир 1% (Веселый Молочник)	314931
2345	P	Кефир 1% (Вкуснотеево)	314967
2346	P	Кефир 1% (Bio Max)	315005
2347	P	Кефир 1% (Русское Молоко)	315047
2348	P	Кефир 1% (Полная Крынка)	315085
2349	P	Кефир 1% (Био Баланс)	315123
2350	P	Кефир 1% (Дмитровский Молочный Завод)	315159
2351	P	Картофельные Котлеты (Ашан)	315197
2352	P	Котлеты Картофельные (Продукт От Ильиной)	315239
2353	P	Картофельные Котлеты (МЛМ)	315282
2354	P	Котлеты Картофельные (Равиолло)	315325
2355	P	Котлеты Картофельные Постные (МЛМ)	315367
2356	P	Ветчинные Котлеты (Вяленые)	315410
2357	P	Картошка Фри (Макдоналдс)	315594
2358	P	Гороховый Суп	315645
2359	P	Гороховый Суп с Копченостями (Теремок)	315785
2360	P	Суп Гороховый с Говядиной (Сытоедов)	315870
2361	P	Гороховый Суп Постный (Теремок)	315912
2362	P	Суп Гороховый (Худеем За Неделю)	315957
2363	P	Суп-Пюре Гороховый (Healthy Food)	316008
2364	P	Вермишелька Легкая (Шебекинские)	316050
2365	P	Вермишель (Макфа)	316095
2366	P	Спагетти	316140
2367	P	Вермишель (Мивина)	316337
2368	P	Вермишель (Maltagliati)	316404
2369	P	Вермишель (Роллтон)	316447
2370	P	Вермишель (Лимак)	316492
2371	P	Вермишель Быстрого Приготовления (Анаком)	316537
2372	P	Спагетти из Цельной Пшеницы	316576
2373	P	Виноград	316771
2374	P	Виноград (Американского Типа)	317113
2375	P	Виноград Европейских Сортов	317272
2376	P	Морская Капуста (Северная Гавань)	317615
2377	P	Морская Капуста по Корейски (Балтийский берег)	317654
2378	P	Морская Капуста (Балтийский берег)	317694
2379	P	Морская Капуста (Меридиан)	317730
2380	P	Морская Капуста с Кальмаром (Русское Море)	317766
2381	P	Морковь	317802
2382	P	Приготовленная Морковь	318150
2383	P	Морковь по-Корейски	318499
2384	P	Молодая Морковь	318653
2385	P	Молоко 2,5% (Кубанская Буренка)	318845
2386	P	Молоко 2,5% (Большая Кружка)	318887
2387	P	Молоко 2,5% (Летний День)	318930
2388	P	Молоко 2,5% (Авида)	318972
2389	P	Молоко 2,5% (Агуша)	319016
2390	P	Молоко 2,5% (Пискаревский)	319058
2391	P	Молоко 2,5% (Вкуснотеево)	319100
2392	P	Брюссельская Капуста (Замороженная)	319142
2393	P	Савойская Капуста	319307
2394	P	Отруби Пшеничные (Ого)	319461
2395	P	Отруби Ржаные (Диетмарка)	319513
2396	P	Отруби Овсяные (Диетмарка)	319559
2397	P	Овсяные Отруби	319614
2398	P	Отруби Хрустящие Ржаные (Эльмика)	319767
2399	P	Отруби Хрустящие Пшеничные (Эльмика)	319815
2400	P	Отруби Пшеничные (Dr Dias)	319863
2401	P	Овсяные Отруби (Myllyn Paras)	319901
2402	P	Отруби "Сибирские" (Dr Dias)	319961
2403	P	Отруби Пшеничные (Лито)	320006
2404	P	Кефир Обезжиренный (Деревенское Молочко)	320055
2405	P	Кефир Обезжиренный (Княгинино)	320095
2406	P	Кефир Обезжиренный (Добрая Буренка)	320136
2407	P	Кефир Обезжиренный (Тольяттимолоко)	320176
2408	P	Кефир Обезжиренный (Молком)	320214
2409	P	Кефир Обезжиренный (Ярмолпрод)	320261
2410	P	Кефир Обезжиренный (ЯНТА)	320305
2411	P	Кефир Обезжиренный (Вамин)	320344
2412	P	Крекеры (Обычные или с Медом, Включая Корицу)	320384
2413	P	Сладкие Шоколадные Конфеты	320692
2414	P	Раффаэлло (Ферреро)	320828
2415	P	Конфеты Мишка Косолапый (Красный Октябрь)	320873
2416	P	Шоколад Горький с Цельным Миндалем (Коркунов)	320918
2417	P	Ранчо Заправка для Салата (Обезжиренная)	320964
2418	P	Ранчо Заправка для Салата	321076
2419	P	Соус Салата "Цезарь"	321227
2420	P	Соус Салата "Цезарь" (Низкокалорийный)	321413
2421	P	Попкорн с Маслом	321560
2422	P	Жареная Куриная Ножка без Покрытия (Кожа Съедена)	321729
2423	P	Куриная Ножка	322075
2424	P	Рыба	322420
2425	P	Семга	322560
2426	P	Минтай	322719
2427	P	Семга Слабосоленая (Санта Бремор)	322862
2428	P	Запеченная или Жаренная Рыба (Палочки или Филе)	322905
2429	P	Жареная Рыба (в Панировке)	323161
2430	P	Треска	323514
2431	P	Тилапия	323866
2432	P	Картофельный Салат Гарнир	323989
2433	P	Салат с Крабовыми Палочками	324154
2434	P	Паштет из Куриной Печени (Главпродукт)	324311
2435	P	Печеночный Паштет (Консервы)	324353
2436	P	Паштет из Индейки (Hame)	324476
2437	P	Паштет Печеночный (Лента)	324521
2438	P	Паштет из Говяжьей Печени (Окей)	324566
2439	P	Паштет из Печени (Егорьевская Фабрика)	324610
2440	P	Паштет с Мясом Птицы (Hame)	324649
2441	P	Паштет Печеночный Сливочный (Tulip)	324691
2442	P	Паштет из Говядины (Setra)	324730
2443	P	Фасоль в Томатном Соусе (Heinz)	324769
2444	P	Печеная Фасоль в Томатном Соусе с Чесноком и Травами (Heinz)	324816
2445	P	Коржик Молочный (Нижегородский Хлеб)	324881
2446	P	Хлеб Многозерновой Бурже в Нарезке (Хлебный Дом)	324926
2447	P	Хлеб Цельнозерновой Бурже (Fazer)	324978
2448	P	Хлеб Бурже (Fazer)	325026
2449	P	Банан	325074
2450	P	Бананы	325475
2451	P	Банан Яблоко	325870
2452	P	Жареные Бананы	326070
2453	P	Сушеные Бананы	326411
2454	P	Творожный с Грушей и Бананом (Danone)	326541
2455	P	Пюре Яблоко-Банан (Агуша)	326591
2456	P	Сушеные Бананы (Cattien Fruit)	326636
2457	P	Био Йогурт Персик-Банан (Bio Баланс)	326678
2458	P	Пюре Банан (Gerber)	326729
2459	P	Аминокислоты (Power System)	326778
2460	P	Ржаной Хлеб (Каравай)	326825
2461	P	Хлеб Ржаной с Цельным Зерном (Щелковохлеб)	326869
2462	P	Хлеб Ржаной Заварной (Боско)	326911
2463	P	Ржаной Хлеб Подовый (Дарница)	326955
2464	P	Хлеб Ржаной с Тыквенными Семечками (Буше)	327006
2465	P	Белый Хлеб (Уменьшеные Калории)	327046
2466	P	Хлеб Ржаной Прибалтийский (Хлебзавод 28)	327180
2467	P	Хлеб Тостовый Молочный (Щелковохлеб)	327224
2468	P	Хлеб "Геркулес" Молочный (Хлебный Дом)	327268
2469	P	Хлеб Многозерновой Бурже (Хлебный Дом)	327323
2470	P	Красная Фасоль (Консервированная)	327373
2471	P	Белая Фасоль (Бондюэль)	327525
2472	P	Красная Фасоль	327566
2473	P	Фасоль (Консервированная)	327722
2474	P	Лобио	327855
2475	P	Белая Фасоль в Томатном Соусе (Бондюэль)	328006
2476	P	Казеин (Pure Protein)	328049
2477	P	Казеин (Weider)	328090
2478	P	Казеин (Syntrax)	328148
2479	P	Хот-Дог	328223
2480	P	Хот-Дог с Чили	328352
2481	P	Куриные Грудки (Запеченые)	328483
2482	P	Сосиски из Филе Курицы (Мясновъ)	328768
2483	P	Свиные Отбивные (Сверху Филе, без Костей, Постные)	328822
2484	P	Свиные Отбивные (Сверху Филе, без Костей)	328950
2485	P	Куриные Бедрышки (Запеченные)	329078
2486	P	Колбаса из Филе Курицы (Мясновъ)	329366
2487	P	Сок Розового Грейпфрута	329408
2488	P	Клюквенный Сок (Несладкий)	329576
2489	P	Сок Белого Грейпфрута	329788
2490	P	Шоколад с Миндалем (Lindt)	329972
2491	P	Горький Шоколад со Вкусом Мяты (Lindt)	330026
2492	P	Горький Шоколад с Кусочками Апельсина и Миндаля (Lindt)	330076
2493	P	Шоколад Элитный 75% Какао (Бабаевский)	330122
2494	P	Шоколад Элитный 75% (Бабаевский)	330168
2495	P	Шаурма	330214
2496	P	Шаурма с Курицей (Перекресток)	330413
2497	P	Шаурма с Курицей (Добрые Съести)	330457
2498	P	Шампиньоны Гриль	330508
2499	P	Шампиньоны Маринованные (Bonduelle)	330655
2500	P	Шампиньоны Нарезанные (4 Сезона)	330697
2501	P	Грибы Шампиньоны Нарезанные (4 Сезона)	330737
2502	P	Шампиньоны Свежие (Приневское)	330777
2503	P	Шампиньоны Резаные (Lutik)	330815
2504	P	Шампиньоны Де Пари (4 Сезона)	330857
2505	P	Шампиньоны (Овощная Семейка)	330898
2506	P	Торт Сказка Востока (Русская Нива)	330942
2507	P	Торт Лесная Сказка (У Палыча)	330987
2508	P	Эклер	331032
2509	P	Эклеры с Крем-Брюле (Mirel)	331240
2510	P	Мини-Эклеры De Paris (Prime Star)	331288
2511	P	Эклеры Лимонные (Виктория)	331333
2512	P	Щука (Флэк)	331378
2513	P	Щука Солено-Сушеная (Дальпико)	331419
2514	P	Запеченная или Жареная Пикша	331463
2515	P	Жареные Пикши в Панировке	331814
2516	P	Пикша	332165
2517	P	Пикши Запеченные в Панировке или Тесте	332516
2518	P	Рубленый Чеснок	332868
2519	P	Приготовленный Чеснок	333040
2520	P	Йогурт (Вятушка)	333234
2521	P	Заменитель Крема (Легкая Жидкость)	333275
2522	P	Йогурт 0% (Valio)	333468
2523	P	Йогурт 0% (Elle & Vire)	333510
2524	P	Йогурт Малина 0,05% (Избенка)	333552
2525	P	Фруктовый Йогурт (Обезжиренное Молоко)	333603
2526	P	Йогурт Молочный с Черникой (Вкуснотеево)	333907
2527	P	Йогурт Вишневый (Киржачский Молочный Завод)	333954
2528	P	Йогурт Фруктовый 3,5% (Пей Молоко)	334005
2529	P	Йогурт Питьевой (ОАО Молоко)	334055
2530	P	Пюре Кабачок Молоко (Бабушкино Лукошко)	334100
2531	P	Кабачковая Икра	334146
2532	P	Кабачковая Икра (Верес)	334335
2533	P	Икра Кабачковая (Огородников)	334371
2534	P	Икра Кабачковая (Нежин)	334407
2535	P	Кабачковая Икра (Главпродукт)	334443
2536	P	Икра Кабачковая (Дядя Ваня)	334479
2537	P	Кабачковая Икра (Грядка Удачи)	334515
2538	P	Икра Кабачковая (Spilva)	334555
2539	P	Икра Кабачковая (Господарочка)	334595
2540	P	Икра Кабачковая (Чумак)	334633
2541	P	Казеин (Optimum Nutrition)	334674
2542	P	Казеин (Dymatize)	334775
2543	P	Булки для Гамбургеров или Хот-Догов	334849
2544	P	Жаркое из Свинины	334986
2545	P	Жаркое по-Деревенски (4 Сезона)	335331
2546	P	Жареная Говядина (Только Постное)	335373
2547	P	Жаркое из Свинины (Постное)	335717
2548	P	Жареная или Запеченная Куриная Грудка	336061
2549	P	Жареная или Запеченная Куриная Голень	336405
2550	P	Жареные или Запеченные Куриные Бедра	336749
2551	P	Жаркое по-Домашнему (Российская Корона)	337094
2552	P	Куриные Бедра (Кожа не Съедена)	337138
2553	P	Лапша со Вкусом Говядины (Доширак)	337483
2554	P	Лапша со Вкусом Курицы (Доширак)	337524
2555	P	Лапша со Вкусом Свинины (Доширак)	337563
2556	P	Лапша со Вкусом Грибов (Доширак)	337602
2557	P	Творожный (Данон)	337641
2558	P	Йогурт (Данон)	337689
2559	P	Йогурт с Персиком и Маракуйей (Данон)	337736
2560	P	Продукт Творожный с Грушей и Бананом (Данон)	337785
2561	P	Капуста Маринованная по-Корейски (Ашан)	337833
2562	P	Морская Капуста Маринованная (Санта Бремор)	337875
2563	P	Брюссельская Капуста	337919
2564	P	Actimel (Danone)	338086
2565	P	Actimel Иммунококтейль (Danone)	338136
2566	P	Actimel Natural (Danone)	338185
2567	P	Actimel Киви-Клубника (Danone)	338234
2568	P	Молочный Суп	338284
2569	P	Суп Овсяный Молочный (Леовит)	338453
2570	P	Суп Овсяный Молочный (Худеем За Неделю)	338524
2571	P	Сухари с Маком (Владхлеб)	338595
2572	P	Сухари	338638
2573	P	Слойка (с Заварным Кремом)	338801
2574	P	Круассаны (с Маслом)	339059
2575	P	Семга Запеченная	339302
2576	P	Семга Слабосоленая (Меридиан)	339463
2577	P	Семга на Пару	339507
2578	P	Семга Жареная	339663
2579	P	Семга Слабосоленая	339823
2580	P	Семга на Гриле	339988
2581	P	Семга Норвежская Подкопченная (Русское Море)	340145
2582	P	Семга Подкопченная (Санта Бремор)	340184
2583	P	Семга Слабосоленая (Балтийский берег)	340227
2584	P	Сосиска в Тесте (Перекресток)	340271
2585	P	Сытный Пирожок Сосиска в Тесте (Аладушкин)	340318
2586	P	Шоколадный Батончик (Snickers)	340362
2587	P	Super (Snickers)	340407
2588	P	Snickers с Лесным Орехом (Snickers)	340455
2589	P	Snickers с Миндалем (Snickers)	340498
2590	P	Мороженое (Snickers)	340553
2591	P	Сливочное Мороженое (Snickers)	340599
2592	P	Батончик (Snickers)	340660
2593	P	Сметана 20% (Ростагроэкспорт)	340703
2594	P	Сметана 20% (Веселый Молочник)	340745
2595	P	Сметана 20% (Савушкин Продукт)	340787
2596	P	Сметана 20% (Милава)	340829
2597	P	Сметана 20% (Избенка)	340875
2598	P	Сметана 20% (Каждый День)	340917
2599	P	Сметана 20% (Новая Деревня)	340963
2600	P	Творог Сладкий с Изюмом (Кубанский Молочник)	341005
2601	P	Блинчики с Творогом/Изюмом (Виктория)	341053
2602	P	Блинчики с Творогом и Изюмом (Равиолло)	341098
2603	P	Картофель Фри (Бургер Кинг)	341142
2604	P	Картофель-Фри Соломка (Global Village)	341212
2605	P	Картофель Жареный с Грибами (Перекресток)	341256
2606	P	Жареный Тофу	341301
2607	P	Творог Обезжиренный (Домик в деревне)	341439
2608	P	Творог Обезжиренный (Коровка из Кореновки)	341491
2609	P	Творог Обезжиренный (Вкуснотеево)	341533
2610	P	Творог Обезжиренный 0,1% (Домик в деревне)	341574
2611	P	Творог Обезжиренный (Летний День)	341631
2612	P	Творог Обезжиренный (Благода)	341673
2613	P	Творог Обезжиренный 0,2% (Домик в деревне)	341714
2614	P	Творог не Жирный (Словяночка)	341755
2615	P	Колбаса Сыровяленая (Мортадель)	341796
2616	P	Колбаса Сырокопченая Богородская (Черкизовский)	341835
2617	P	Колбаса Сыровяленая из Говяжьего Окорока (Biovela)	341874
2618	P	Зернистая Сырокопченая Колбаса (Дымов)	341930
2619	P	Колбаса Полукопченая с Сыром (Малика)	341969
2620	P	Колбаса Сыровяленая "Балтика" (Biovela)	342013
2621	P	Колбаса Сыровяленая Юбилейная (Biovela)	342051
2622	P	Сыр Адыгейский (Избенка)	342090
2623	P	Сыр Адыгейский (Геркулес)	342131
2624	P	Сыр Адыгейский (Гиагинский Молзавод)	342172
2625	P	Сыр Адыгейский (Молочная Благодать)	342213
2626	P	Сыр Адыгейский (Умалат)	342254
2627	P	Адыгейский Сыр (Каждый День)	342302
2628	P	Сыр Адыгейский (Натуральный Продукт)	342343
2629	P	Сыр Мягкий Адыгейский Легкий (Zorka)	342384
2630	P	Адыгейский Сыр (Denmax)	342424
2631	P	Рассольник Галицкий (Сытоедов)	342465
2632	P	Печенье с Шоколадом (Belvita)	342503
2633	P	Овсяное Печенье с Шоколадом (Шарлиз)	342568
2634	P	Печенье с Шоколадом (Gullon)	342613
2635	P	Печенье Сдобное с Шоколадом (Метрополис)	342664
2636	P	Шоколадные Пирожные	342709
2637	P	Фаршированный Перец	342815
2638	P	Перец Фаршированный (Перекресток)	343034
2639	P	Чизкейк (из Смеси, Непеченый)	343077
2640	P	Сардельки Докторские (Клинский Мясокомбинат)	343232
2641	P	Сардельки Говяжьи (Царь-продукт)	343277
2642	P	Сардельки Докторские (Дымов)	343316
2643	P	Сардельки Премиум (Дубки)	343355
2644	P	Сардельки Говяжьи (Малаховский Мясокомбинат)	343396
2645	P	Сардельки Говяжьи Люкс (Рублевский МПЗ)	343435
2646	P	Сардельки "Индюша" (Рублевский МПЗ)	343474
2647	P	Сардельки Докторские (Глобус)	343513
2648	P	Сардельки Докторские (Останкино)	343556
2649	P	Сало	343595
2650	P	Селедка под Шубой	343730
2651	P	Взбитые Сливки (под Давлением)	343885
2652	P	Легкий Салат с Креветками (Виктория)	344035
2653	P	Салат Лакс (Перекресток Зеленый)	344078
2654	P	Зеленый Салат с Яйцом, Помидорами, и / или Морковью	344122
2655	P	Ряженка (Домик в деревне)	344325
2656	P	Ряженка 2,5% (Веселый Молочник)	344367
2657	P	Ряженка 3,2% (Домик в деревне)	344409
2658	P	Ряженка 4% (Простоквашино)	344451
2659	P	Ряженка	344491
2660	P	Ряженка 4% (Большая Кружка)	344672
2661	P	Ряженка (Останкино)	344713
2662	P	Ряженка 2,5% (Вкусный День)	344761
2663	P	Ряженка (Рузское Молоко)	344803
2664	P	Ряженка (Пестравка)	344845
2665	P	Рыбные Котлеты	344887
2666	P	Рыбные Оладья или Котлеты	345130
2667	P	Слойка с Яблоком	345355
2668	P	Сок Морковь-Малина-Яблоко (Теди)	345612
2669	P	Каша Овсяная с Яблоком (Увелка)	345652
2670	P	Пюре Яблоко, Груша, Слива (Сады Придонья)	345703
2671	P	Хлеб Совитал Фруктовый (Сормовский Хлеб)	345740
2672	P	Треска Отварная	345782
2673	P	Треска Запеченная в Панировке или Тесте	345972
2674	P	Котлеты Тресковые (Окей)	346323
2675	P	Треска Филе в Масле с Лимоном (Kaija)	346362
2676	P	Печень Трески	346403
2677	P	Треска Отварная в Желе (Меридиан)	346548
2678	P	Пирожные Заварные "Эклер" (Фили-Бейкер)	346598
2679	P	Эклер Заварной с Творожным Кремом (Виктория)	346643
2680	P	Трубочка с Кремом (Эклер) (АМА)	346688
2681	P	Карамель Эклер (Roshen)	346732
2682	P	Эклер (Черемушки)	346777
2683	P	Изюм	346822
2684	P	Изюм (без Косточек)	347053
2685	P	Изюм Темный (Дары Природы)	347317
2686	P	Золотой Изюм (без Косточек)	347361
2687	P	Изюм (Персидский Базар)	347541
2688	P	Изюм Калифорнийский (Champion)	347581
2689	P	Изюм (Seeberger)	347651
2690	P	Изюм Блэк (Натси)	347693
2691	P	Изюм (Каждый День)	347733
2692	P	Изюм (Mixbar)	347777
2693	P	Капуста Квашенная (Данессия)	347821
2694	P	Пингви (Киндер)	347865
2695	P	Макси Кинг (Киндер)	347929
2696	P	Кета	348000
2697	P	Кета Слабосоленая (Олива Факел)	348136
2698	P	Кета г/К (Ашан)	348174
2699	P	Кета Отварная в Желе (Меридиан)	348216
2700	P	Картофель Фри	348253
2701	P	Бекон (Жареный)	348605
2702	P	Свежие Макаронные Изделия (Вареные)	348800
2703	P	Мясо Дикого Кролика (Тушеное)	348920
2704	P	Ватрушка Венгерская (Перекресток)	349120
2705	P	Соленые Огурцы с Укропом	349164
2706	P	Водка	349514
2707	P	Легкое Масло (с Солью)	349650
2708	P	Льняное Масло	349762
2709	P	Сливочное Масло (Соленое)	349910
2710	P	Взбитое Сливочное Масло (Соленое)	350147
2711	P	Масло Подсолнечное	350383
2712	P	Растительное Масло Канолы	350549
2713	P	Кунжутное Масло	350713
2714	P	Растительное Масло	350880
2715	P	Подсолнечное Масло	351049
2716	P	Маргарин	351217
2717	P	Кокосовое Молоко	351545
2718	P	Соевое Молоко	351707
2719	P	Многозерновые Хлопья 5 Злаков (Царь)	351872
2720	P	Смешанные Орехи	351913
2721	P	Грецкие Орехи	352071
2722	P	Арахис	352406
2723	P	Орехи Кешью	352545
2724	P	Коктейль Орехи и Сухофрукты (Джаз)	352724
2725	P	Бразильские Орехи	352770
2726	P	Кедровые Орехи	352950
2727	P	Коктейль (Смесь Ядер Орехов и Сухофруктов) (Mixbar)	353157
2728	P	Коричневые Рисовые Оладья	353200
2729	P	Картофельные Оладья (из Свежих)	353395
2730	P	Картофельные Оладья (из Замороженных)	353784
2731	P	Лепешки из Воздушного Риса	354168
2732	P	Паштет Печеночный (Hame)	354415
2733	P	Паштет Мясной Печеночный (Рублевский МПЗ)	354457
2734	P	Паштет Печеночный (Groot)	354498
2735	P	Паштет Печеночный (Ратимир)	354541
2736	P	Творог Обезжиренный 0% (Ростагроэкспорт)	354580
2737	P	Творог Обезжиренный (Кубанский Молочник)	354622
2738	P	Творог Обезжиренный (Сваля)	354664
2739	P	Творог Мягкий Диетический Обезжиренный (Избенка)	354705
2740	P	Творог (Обезжиренный)	354746
2741	P	Творог Обезжиренный (Рузский)	354900
2742	P	Огурец (без Кожуры)	354939
2743	P	Огурцы Маринованные (Bonduelle)	355274
2744	P	Соленья	355314
2745	P	Огурцы Кислого Рассола	355575
2746	P	Огурцы Маринованные (Скатерть-самобранка)	355861
2747	P	Корнишоны Маринованные (Global Village)	355899
2748	P	Огурецы Сладкого Рассола	355939
2749	P	Слабое Кофе с Сахаром	356290
2750	P	Сода Кола (с Кофеином)	356575
2751	P	Яичная Лапша (Приготовленная)	356901
2752	P	Японская Лапша Соба (Приготовленная)	357052
2753	P	Сухая Рисовая Лапша	357189
2754	P	Сухая Яичная Лапша	357315
2755	P	Сыворотка	357469
2756	P	Мажитэль (Вимм-Билль-Данн (ВБД))	357601
2757	P	Макароны (Макфа)	357649
2758	P	Экспресс Макароны (Макфа)	357694
2759	P	Макароны Перья (Макфа)	357737
2760	P	Куриная Грудка на Пару	357782
2761	P	Куриная Грудка (Кожа не Съедена)	358012
2762	P	Куриные Грудки	358355
2763	P	Тушеная Куриная Грудка (Кожа не Съедена)	358590
2764	P	Dr. Pepper (Dr. Pepper)	358931
2765	P	Кефирный 1% (Bio Баланс)	358986
2766	P	Кефирный 0% (Bio Баланс)	359022
2767	P	Кефирный Ананас 1% (Bio Баланс)	359060
2768	P	Кефирный Черника-Земляника (Bio Баланс)	359105
2769	P	Шоколадные Конфеты Ассорти (Коркунов)	359144
2770	P	Легкая (Активиа)	359189
2771	P	Говяжий Стейк (Только Постный)	359235
2772	P	Йогурт Двухслойный с Ананасом (Активиа)	359579
2773	P	Салат Айсберг (Белая Дача)	359629
2774	P	Хрустящий Айсберг (Белая Дача)	359671
2775	P	Легкая Сладкий Вкус (Активиа)	359713
2776	P	Легкая Киви Клубника (Активиа)	359765
2777	P	Говядина Ти-Бон Стейк (Обрезается до 0,5 см Жира)	359810
2778	P	Стейк из Свинины или Котлета	359939
2779	P	Стейк Семги Жареный (Перекресток)	360281
2780	P	Стейк Рибай (Самсон)	360326
2781	P	Бифштекс	360371
2782	P	Стейк Форели (Agama)	360715
2783	P	Стейк из Антрекота Rib Eye (Рамфуд)	360760
2784	P	Стейк из Форели (Виктория)	360799
2785	P	Яблочный Сок (Добрый)	360838
2786	P	Яблочный Сок (Сады Придонья)	360877
2787	P	Сок Яблочный (Фруктовый Сад)	360930
2788	P	Яблочный Сок (J7)	360997
