Row	Meal	Name	Pos
1368	P	Macaroni	197273
1369	P	Macaroni Bolognese (Daily Chef)	197596
1370	P	Mix Voor Macaroni en Spaghetti (Honig)	197694
1371	P	Volkoren Macaroni	197809
1372	P	Mix Voor Macaroni en Spaghetti (Honig)	198087
1373	P	Macaroni Bolognese (Plus)	198151
1374	P	Macaroni met Kaas en Room	198218
1375	P	Macaroni Vlugkokend (AH)	198349
1376	P	Macaroni met Italiaanse Kruiden en Groenten (Knorr)	198415
1377	P	Mango's	198472
1378	P	Mango Gesneden (AH)	198690
1379	P	Doosjevol Mango Stukjes (AH)	198770
1380	P	Smoothie Sinaasappel-Mango-Passievrucht... (AH)	198830
1381	P	Zoete Mango Chutney (Patak's)	198891
1382	P	Gedroogde Mango	198933
1383	P	Mango Sorbetijs (AH)	199133
1384	P	Versgeperst Ananas-Meloen-Mango-Passievruc... (AH)	199190
1385	P	Mangosap (Appelsientje)	199243
1386	P	Smoothie Mango Passievrucht (Chiquita)	199305
1387	P	Maaltijdreep (Kruidvat)	199365
1388	P	Maaltijdreep Pinda Noga (Kruidvat)	199468
1389	P	Maaltijdreep Aardbei Yoghurt (Kruidvat)	199582
1390	P	Maaltijdreep Chocolade (Etos)	199695
1391	P	Maaltijdreep Pinda Nougat (Etos)	199802
1392	P	Icetea (Westminster)	199915
1393	P	Icetea Citroen (Westminster)	199981
1394	P	Maaltijdshake (Weight Care)	200043
1395	P	Shake (Weight Care)	200129
1396	P	Maaltijdreep (Weight Care)	200210
1397	P	12-Uurtje Pinda-Noga (Weight Care)	200298
1398	P	12-Uurtje Karamel (Weight Care)	200407
1399	P	Choco Crisp (Weight Care)	200515
1400	P	Maaltijdreep de Luxe (Weight Care)	200620
1401	P	Schuddebuikjes (Bolletje)	200722
1402	P	Schuddebuikjes (Bolletje)	200799
1403	P	Standyoghurt (Activia)	200858
1404	P	Appeltaart	200922
1405	P	Appeltaart (Koopmans)	201081
1406	P	Appeltaart (Koopmans)	201185
1407	P	Appeltaart (Honig)	201247
1408	P	Appeltaart (Jumbo)	201312
1409	P	Magere Yoghurt Aardbei (Friesche Vlag)	201449
1410	P	Magere Yoghurt Aardbei (AH)	201505
1411	P	Magere Yoghurt Aardbei (Milbona)	201575
1412	P	Yoghurt Aardbeien (Mona)	201638
1413	P	Yoghurt Drink Aardbei-Kers (Linessa)	201680
1414	P	Aardbei Yoghurt Drink (C1000)	201748
1415	P	Aardbei Framboos Yoghurt (Melkunie)	201788
1416	P	Boer'n Yoghurt Aardbei (Zuivelhoeve)	201845
1417	P	Spa Fruit Bosvruchten (SPA)	201887
1418	P	Lemon Cactus (SPA)	201944
1419	P	Fruit Appel (SPA)	202003
1420	P	Spa Fruit Bosvruchten Light (SPA)	202059
1421	P	Fruit Orange (SPA)	202123
1422	P	Citron (SPA)	202181
1423	P	Spa Fruit Lemon Cactus (SPA)	202238
1424	P	Fruit Lemon Cactus (SPA)	202296
1425	P	Royale Vlokken Extra Puur (De Ruijter)	202361
1426	P	Vlokken (Choca)	202422
1427	P	7 Koren Vlokken (De Halm)	202468
1428	P	Quinoa Vlokken (De Halm)	202544
1429	P	Vlokken Melk (Twinkelz)	202591
1430	P	Bison Filet (Mager)	202662
1431	P	Kalkoen Bacon (Gekookt)	202772
1432	P	Kalkoen Worst	202950
1433	P	Varkenslende (Filet, Mager)	203052
1434	P	Varkenslende (Filet)	203169
1435	P	Hazelnootpasta (Nutella)	203282
1436	P	Chocoladepasta (Nutella)	203390
1437	P	Paasei	203486
1438	P	Mihoen (Conimex)	203691
1439	P	Gekookte Mihoen (AH)	203748
1440	P	Mihoen Goreng (Daily Chef)	203804
1441	P	Kip Ketjap Mihoen (AH)	203887
1442	P	Mix&Wok Mihoen (Amoy)	203963
1443	P	Mihoen Goreng (Jumbo)	204005
1444	P	Mihoen Goreng (C1000)	204071
1445	P	Kip Ketjap Mihoen (AH)	204137
1446	P	Mihoen Speciaal (Conimex)	204200
1447	P	Mihoen Goreng (AH)	204283
1448	P	Multivitaminen Superfruit (Healthy People)	204347
1449	P	Mozzarella Light (Galbani)	204411
1450	P	Mozzarella Light (Linessa)	204467
1451	P	Mozzarella Kaas (Vetvrij)	204531
1452	P	Vanille Ijs (Light, zonder Toegevoegde Suiker)	204668
1453	P	Vlokken Melk (De Ruijter)	204851
1454	P	Vlokken Puur (De Ruijter)	204915
1455	P	Vlokken (Choca)	204976
1456	P	Chocolade Vlokken Melk (Kiekeboe)	205066
1457	P	Pindakaas Koekjes	205193
1458	P	Amandel Koekjes	205347
1459	P	Tomatensoep Met Soepballen (C1000)	205511
1460	P	Drinkyogurt Framboos (AH)	205584
1461	P	Zoete Chocolade Snoepjes	205639
1462	P	Witte Chocolade Snoepjes	205758
1463	P	Donuts met Chocolade Glazuur	205903
1464	P	Chocolade Vla (Vetvrij)	206170
1465	P	Chocolade Rozijnen (Melkcohocolade)	206273
1466	P	Eiersalade	206397
1467	P	Vrije Uitloop Ei Salade (Johma)	206618
1468	P	Eiersalade (Euro Shopper)	206744
1469	P	Surinaamse Vrije Uitloop Ei Salade (Johma)	206805
1470	P	Farmer Salade (Johma)	206871
1471	P	Eiersalade zonder Mayonaise (Johma)	206952
1472	P	Eiersalade (Johma)	207018
1473	P	Eiersalade (Vitakrone)	207071
1474	P	Scharrel-Ei Salade (AH)	207139
1475	P	Tosti Ham en Kaas	207202
1476	P	Tosti met Kaas	207379
1477	P	Tosti met Tonijn	207571
1478	P	Tosti Quick (Remia)	207735
1479	P	Choco Prince (Prince)	207800
1480	P	Chocolade Pinda's (Aldi)	207863
1481	P	Choco Schelpjes (Golden Bridge)	207940
1482	P	Chocolade Tarwebiscuit (AH)	208056
1483	P	Handijsje met Ijs en Chocolade	208118
1484	P	Choco (Snelle Jelle)	208286
1485	P	Choco Momentje (Hertog)	208394
1486	P	Chocolade Croissant	208443
1487	P	Alcoholische Drank (Gin, Rum, Wodka, Whisky)	208634
1488	P	Chow Mein Chinese Noedels	208787
1489	P	Chinese Broccoli (Gekookt)	208984
1490	P	Chipolata	209172
1491	P	Chipolata Worstjes (AH)	209314
1492	P	Chipolata Pudding (Mona)	209377
1493	P	Chipolataworstjes (Oldenlander)	209421
1494	P	Chocolademelk (Halfvol)	209488
1495	P	Hot Chocolate Mix (Nestlé)	209693
1496	P	Chocolademelk	209758
1497	P	Halfvolle Chocolademelk (Chocomel)	209920
1498	P	Chocolademelk (Nesquik)	209985
1499	P	Chocomel Light (Chocomel)	210065
1500	P	Light (Chocomel)	210122
1501	P	Chocolademelk (Mager)	210187
1502	P	Chocolademelk (Optimel)	210372
1503	P	Groene Olijven	210437
1504	P	Groene Olijven met Knoflook (AH)	210796
1505	P	Gevulde Groene Olijven	210862
1506	P	Groene Olijven in Plakjes (AH)	211138
1507	P	Olijven (Klein tot Extra Groot)	211197
1508	P	Groene Snijbonen	211363
1509	P	Groene Snijbonen (uit Blik, Vloeistof en Vaste Stof)	211584
1510	P	Groene Olijven met Piment (AH)	211770
1511	P	Groene Snijbonen (Uitgelekt, uit Blik)	211832
1512	P	Groentensoep	212050
1513	P	Heldere Groentensoep (AH)	212227
1514	P	Vegetarische Groentensoep (Bereid met Water)	212289
1515	P	Groentensoep (C1000)	212463
1516	P	Chunky Groentensoep (uit Blik)	212530
1517	P	Groentensoep (DIETImeal)	212710
1518	P	Goulash Kroket (Beckers)	212826
1519	P	Kaneel	212933
1520	P	Appels	213083
1521	P	Granenkoffie (Zonnatura)	213477
1522	P	Sandwichspread Naturel (Heinz)	213537
1523	P	Tomato Ketchup (Heinz)	213642
1524	P	Tomaten Ketchup (Heinz)	213686
1525	P	Sandwichspread Komkommer (Heinz)	213739
1526	P	Sandwichspread Tomaat Lente-Ui (Heinz)	213840
1527	P	Curry (Heinz)	213952
1528	P	Pasta Sauce Traditional (Heinz)	213993
1529	P	Tomato Frito (Heinz)	214059
1530	P	Sandwichspread Mediterraan (Heinz)	214123
1531	P	Coburger Gerookte Rauwe Ham (AH)	214216
1532	P	Gerookte Rauwe Ham (AH)	214277
1533	P	Varkensworst (Gerookt)	214333
1534	P	Gerookt Rundvlees Sticks	214517
1535	P	Gesneden Ham (Extra Dun)	214620
1536	P	Gesneden Ham (ca. 11% Vet)	214788
1537	P	Ham Gehakte	214984
1538	P	Gehakte Spinazie (Eskimo)	215169
1539	P	Gehakte Spinazie (Jumbo)	215229
1540	P	Gehakte Spinazie (De Beste)	215285
1541	P	Gehakte Spinazie (Bonduelle)	215329
1542	P	Gehakte Hollandse Spinazie (All Seasons)	215397
1543	P	Gehakte Spinazie (C1000)	215456
1544	P	Gehakte Spinazie (Green Grocer's)	215524
1545	P	Pannenkoeken (Koopmans)	215579
1546	P	Pannenkoeken Naturel (Jan)	215645
1547	P	Pannenkoeken met Spek (AH)	215758
1548	P	Volkoren Pannenkoeken	215828
1549	P	Pannenkoeken 6-Granen (Koopmans)	216223
1550	P	Pannenkoeken Speciaal (Koopmans)	216286
1551	P	Spek Pannenkoeken (Jan)	216351
1552	P	Pannenkoeken (Perfekt)	216459
1553	P	Pannenkoeken Scharrelei (Koopmans)	216594
1554	P	Galia Meloen	216660
1555	P	Cantaloupe Meloenen	217043
1556	P	Meloenmix (Plus)	217437
1557	P	Vers Gesneden Meloenmix (Jumbo)	217477
1558	P	Honingdauw Meloenen	217531
1559	P	Fruitsalade Ananas, Meloen, Appel en Druif (AH)	217906
1560	P	Meloen Salade (AH)	217961
1561	P	Cantaloupe (Muskmelon)	217999
1562	P	Ingevroren Cantaloupe (Ballen)	218398
1563	P	Meloenmix (C1000)	218637
1564	P	Aardappelpuree (met Volle Melk en Margarine)	218693
1565	P	Pinda's in de Dop (Schil niet Gegeten)	218884
1566	P	Instant Havermout (1 of 3 minuten)	219217
1567	P	Havermout met Fruit	219429
1568	P	Cocolademelk (Mager)	219665
1569	P	Heilbot (Vis) (Gebakken)	219835
1570	P	Snapper (Vis) (Gemengde Soorten)	220005
1571	P	Blauwvintonijn (Vis)	220168
1572	P	Geelvintonijn (Vis)	220285
1573	P	Tilapia (Vis)	220472
1574	P	Tilapia (Vis) (Gebakken)	220589
1575	P	Mayonaise (Zaanse)	220706
1576	P	Halfvolle Mayo (Zaanse)	220797
1577	P	Zwarte Bonen (Rijpe Zaden, met Zout, Gekookt)	220903
1578	P	Witte Tafelwijn	221057
1579	P	Riesling	221233
1580	P	Sauvignon Blanc	221350
1581	P	Crackertjes (Euro Shopper)	221471
1582	P	Muscat	221530
1583	P	Witte Bonen in Tomatensaus	221652
1584	P	Zoete Kaneelbroodjes (met Rozijnen)	221809
1585	P	Witte Suikermaïs (Hele Kolf, Ingevroren)	222014
1586	P	Witte Bonen in Tomatensaus met Varkensvlees (uit Blik)	222231
1587	P	Witte Tonijn (Uitgelekt, uit Blik)	222391
1588	P	Geschrapte Worteltjes (AH)	222562
1589	P	Worteltjes (HAK)	222622
1590	P	Geschrapte Worteltjes (Lidl)	222683
1591	P	Parijse Worteltjes (AH)	222744
1592	P	Doperwtjes met Worteltjes (HAK)	222808
1593	P	Jonge Worteltjes (Bonduelle)	222871
1594	P	Worteltjes Extra Fijn (Perfekt)	222938
1595	P	Doperwtjes & Worteltjes (Bonduelle)	222994
1596	P	Doperwten en Worteltjes, Diepvries (C1000)	223057
1597	P	Pittige Soep Thaise Kip (Jumbo)	223133
1598	P	Thaise Rode Curry Soep (Knorr)	223200
1599	P	Taart (met Chocolade Glazuur)	223264
1600	P	Chocoladetaart (met Chocolade Glazuur)	223434
1601	P	Kersen	223607
1602	P	Taart (met Vanille Glazuur)	223854
1603	P	Luchtige Taart	224028
1604	P	Cupcakes met Glazuur (Vetarm)	224195
1605	P	Time Out Robuuste Koeken (LU)	224364
1606	P	Tumtum	224475
1607	P	Turkse Pizza	224614
1608	P	Turkse Pizza (Mekkafood)	224789
1609	P	Turkse Pizza (Aldi)	224885
1610	P	Pizza met Vlees en Groente (36 cm)	224982
1611	P	Kaas Pizza (36 cm)	225149
1612	P	Pizza Kaas (36 cm, Dikke Korst)	225318
1613	P	Kaas Pizza (36 cm, Dunne Korst)	225485
1614	P	Pepperoni Pizza (36 cm)	225651
1615	P	Pepperoni Pizza (36 cm, Dikke Korst)	225818
1616	P	Duivenvlees	225986
1617	P	Duivenvlees met Vel	226174
1618	P	Duif	226401
1619	P	Kaas Croissants	226713
1620	P	Luchtige Dame Blanche Pudding (Mona)	226924
1621	P	Fanta Zero (Fanta)	226968
1622	P	Lemon Zero (Fanta)	227043
1623	P	Pomelo Zero (Fanta)	227099
1624	P	Cassis Zero (Fanta)	227155
1625	P	Bevroren Fruit op een Stokje Appel/Peer (Hero)	227211
1626	P	Puddinggebakje met Caramel (Droge Mix uit een Pakje)	227269
1627	P	Volkoren Rogge Cracker (Fjord)	227400
1628	P	Vitalu Volkoren Crackers (LU)	227469
1629	P	Luchtige Crackers Volkoren (AH)	227545
1630	P	Volkoren Cracker (Vitalu)	227606
1631	P	Volkoren Rogge Cracker (Fjord)	227701
1632	P	Volkoren Cracker (Wasa)	227816
1633	P	Volkoren Crackers Sunny (Lidl)	227882
1634	P	Luchtige Crackers Naturel (Perfekt)	227993
1635	P	Waldkorn The Original Cracker (AH)	228111
1636	P	Cracottes (LU)	228226
1637	P	Volkoren Knackebrod (Bolletje)	228310
1638	P	Goudbruin (Wasa)	228414
1639	P	Knäckebröd Volkoren (Lidl)	228492
1640	P	Knäckebröd Volkoren (Wasa)	228579
1641	P	Coca-Cola Light (Blikje) (Coca-Cola)	228693
1642	P	Coca-Cola Light (Flesje) (Coca-Cola)	228745
1643	P	Cola Light (Freeway)	228791
1644	P	Cola Light (First Choice)	228874
1645	P	Cola Light (AH)	228934
1646	P	Cola Light (Jumbo)	228988
1647	P	Cola Light (Blikje) (Euro Shopper)	229046
1648	P	Cornflakes (Kellogg's)	229117
1649	P	Cornflakes	229210
1650	P	Cornflakes (AH)	229411
1651	P	Cornflakes Chocolate (Kellogg's)	229471
1652	P	Cornflakes (Jumbo)	229526
1653	P	Cornflakes (Plus)	229647
1654	P	Cornflakes (Pure & Free)	229767
1655	P	Cornflakes (Kellogg's)	229829
1656	P	Cornflakes Glutenvrij (Schär)	229889
1657	P	Cornflakes (Ritter Sport)	229964
1658	P	Kip of Kalkoen en Groenten in Saus op Soja Basis (Inclusief Wortelen, Broccoli, en/of Donker-Groene Bladgroenten, Geen Aardappelen, uit een Pakje)	230031
1659	P	Thaise Groene Curry Saus (AH Excellent)	230214
1660	P	Groene Chilipepers	230277
1661	P	Groene Chilipepers (uit Blik)	230468
1662	P	Groene Thee	230645
1663	P	Kruidenthee	230835
1664	P	Groene Thee Honing (Lipton)	231025
1665	P	Groene Thee & Kamille Oplosthee (Zonnatura)	231086
1666	P	Yoghurt Griekse Stijl (AH)	231154
1667	P	Griekse Yoghurt (Lidl)	231212
1668	P	Griekse Yoghurt 0% (Total)	231279
1669	P	Griekse Yoghurt 0% (Katharos)	231333
1670	P	Yoghurt Griekse Stijl (Eridanous)	231369
1671	P	Griekse Yoghurt met Honing (Elinas)	231445
1672	P	Griekse Yoghurt (Yiaourti)	231497
1673	P	Yoghurt Griekse Stijl Aardbei (Eridanous)	231553
1674	P	Originele Griekse Yoghurt 0% (Yogood)	231634
1675	P	Yoghurt Griekse Stijl (Optimel)	231676
1676	P	Time Out Krokante Graanreep (LU)	231732
1677	P	Graanreep (Bridge)	231806
1678	P	Gnocchi (AH)	231906
1679	P	Aardappelgnocchi	231969
1680	P	Gnocchi Di Patate (De Cecco)	232167
1681	P	Glutenvrije Luchtige Crackers (Consenza)	232233
1682	P	Beschuit	232333
1683	P	Granola	232493
1684	P	Honey Granola (Dorset Cereals)	232679
1685	P	Zelfgemaakte Muesli	232763
1686	P	Granola Granen	232943
1687	P	Really Nutty Muesli (Dorset Cereals)	233066
1688	P	Bramen (Ongezoet, Ingevroren)	233129
1689	P	Bosbessen (Ongezoet, Ingevroren)	233284
1690	P	Cacaopoeder (Ongezoet)	233439
1691	P	Cranberrysap (Ongezoet)	233609
1692	P	Room (Half om Half)	233765
1693	P	Room (Half om Half, Vetvrij)	233986
1694	P	Kersen (Haribo)	234193
1695	P	Kersen (Haribo)	234286
1696	P	Boekweit	234352
1697	P	Boekweit (Ekoland )	234484
1698	P	Boekweitmeel (Ekoland )	234547
1699	P	Boekweitmeel (Koopmans)	234618
1700	P	Boekweit Havermout (Gekookt, Geroosterd)	234677
1701	P	Boekweit (Ekoplaza)	234864
1702	P	Boekweit Havermout	234909
1703	P	Boekweit Havermout (zonder Olie Bereid)	235122
1704	P	Boekweitgrutten (Koopmans)	235335
1705	P	Boekweit Grutten (Ekoplaza)	235401
1706	P	Franse Salade (AH)	235451
1707	P	Caloriearme Sladressing	235513
1708	P	Artisjokken (Globe of Franse)	235723
1709	P	Verse Franse Frietjes (Lidl)	235911
1710	P	Kip Frietjes (Perdix)	235975
1711	P	Kreukel Friet (Potato King)	236027
1712	P	Gedroogde Veenbessen (Gesuikerd)	236094
1713	P	Gedroogde Pompoen en Pompoenzaad Kernels	236213
1714	P	Gedroogde Hele Sesamzaadjes	236370
1715	P	Gedroogde Zonnebloempitten	236550
1716	P	Gekookte Wortelen	236729
1717	P	Wortelen	237119
1718	P	Wortelen (Ui Blik, Vloeistof en Vaste Stof)	237467
1719	P	Wortelen (Ingevroren)	237650
1720	P	Bospeen	237825
1721	P	Aardappelschillen (met Zout, Gekookt)	238019
1722	P	Gedroogde Appel	238192
1723	P	Queso Anejo Kaas	238349
1724	P	Cheddar of Colby Kaas (Vetarm)	238508
1725	P	Burrito met Bonen en Kaas	238757
1726	P	Nacho's met Kaas	238908
1727	P	Fruit Punch (Gemaakt met Fruitsap en Frisdrank)	239067
1728	P	Bami	239270
1729	P	Bami Goreng (C1000)	239453
1730	P	Nasi Bami Groente (AH)	239509
1731	P	Babi Pangang met Bami (AH)	239566
1732	P	Mix Voor Bami Speciaal (Honig)	239626
1733	P	Bami Goreng (Jumbo)	239690
1734	P	Bami Goreng (Toko Lien)	239758
1735	P	Bamischijf	239827
1736	P	Bami Goreng (Daily Chef)	240012
1737	P	Nasi-Bamivlees (AH)	240074
1738	P	Baileys (Baileys)	240124
1739	P	Beschuit Volkoren (Jumbo)	240164
1740	P	Volkoren Beschuit (Aldi)	240262
1741	P	Spelt Beschuit (GIJS)	240382
1742	P	Volkoren Beschuit (Euro Shopper)	240447
1743	P	Volkoren Beschuit (AH)	240557
1744	P	Kalkoenfilet (Beleg) (Jumbo)	240621
1745	P	Goudse Kaas Jong Belegen 30+ (AH)	240700
1746	P	Jong Belegen 30+ (Jogging)	240764
1747	P	Smeerkaas Belegen (Linesse)	240844
1748	P	Jong Belegen 48+ (Molenland)	240883
1749	P	Goudse Kaas Jong Belegen 48+ (AH)	240951
1750	P	Jong Belegen Kaas 30+ (Euro Shopper)	241017
1751	P	Extra Belegen 48+ (Beemster)	241076
1752	P	Belegen Plakken (Uniekaas)	241140
1753	P	Jong Belegen Geraspte Kaas 48+ (Plus)	241179
1754	P	Biogarde (AH)	241220
1755	P	Biogarde (Konings)	241276
1756	P	Halfvolle Biogarde Stand Naturel (AH)	241330
1757	P	Biogarde Stand Naturel (AH)	241388
1758	P	Biogarde Magere Kwark (AH)	241442
1759	P	Biogarde Aardbei Roer (C1000)	241502
1760	P	Biogarde Volle Kwark (Demeter)	241573
1761	P	Biogarde Halfvolle Kwark (Demeter)	241614
1762	P	Macaroni en Kaas (als Voorgerecht, uit Blik)	241654
1763	P	Cheeseburger met Bacon en Rauwkost	241802
1764	P	Mini Worstenbroodjes (AH)	241951
1765	P	Worstenbroodje (Euro Shopper)	242012
1766	P	Worstenbroodjes (AH)	242073
1767	P	Worstenbroodjes (Jumbo)	242133
1768	P	Worstenbroodjes (Baroni)	242247
1769	P	Worstenbroodjes (De Beste)	242314
1770	P	Rundvlees Lever- of Boterhamworst (Vetarm)	242424
1771	P	Boterham met Dungesneden Rundvlees	242580
1772	P	Boterham met Rundvlees	242801
1773	P	Gebakken Varkenskarbonade	242998
1774	P	Gebakken Gepaneerde Varkenskarbonade	243373
1775	P	Delicious Pancakes (XXL Nutrition)	243770
1776	P	Gerookte Pangafilet (Deen)	243838
1777	P	Panini (Délifrance)	243902
1778	P	Varkenskarbonade	243946
1779	P	Hamlap of Kotelet	244321
1780	P	Chinese Noedels	244693
1781	P	Bacon (Gekruid, uit de Magnetron)	244824
1782	P	Bruine Champignons	245032
1783	P	Uien	245171
1784	P	Chia Zaden (Mattisson)	245567
1785	P	Chiazaad	245634
1786	P	Chiazaad (Terrasana)	245736
1787	P	Pure Chiazaad (Body & Fit)	245801
1788	P	Chia Zaad (Mattisson)	245856
1789	P	Chiazaad (Healthy Planet)	245919
1790	P	Chianti	245977
1791	P	Cava	246223
1792	P	Geiten Kaas (Hard)	246381
1793	P	Pinto Bonen (Rijpe Zaden)	246510
1794	P	Pinto Bonen (Rijpe Zaden, uit Blik)	246692
1795	P	Witte Bonen (Rijpe Zaden, uit Blik)	246813
1796	P	Chili met Bonen (uit Blik)	246926
1797	P	Baby Lima Bonen (Rijpe Zaden)	247111
1798	P	Chili Con Carne met Bonen (als Voorgerecht, uit Blik)	247276
1799	P	Rijstwafels (Volkoren)	247430
1800	P	in Honing Geroosterde Pinda's	247615
1801	P	Bleekselderij	247782
1802	P	Bleekselderij (AH)	248097
1803	P	Groentesoep met Bleekselderij en Gehaktballetjes (Unox)	248149
1804	P	Broccoli	248215
1805	P	Gekookte Broccoli (zonder Olie Bereid)	248449
1806	P	Gekookte Broccoli (Vers)	248711
1807	P	Gekookte Broccoli (Vers, zonder Olie Bereid)	249033
1808	P	Broccoli Roosjes (AH)	249348
1809	P	Broccoli (Krob)	249411
1810	P	Gekookte Broccoli (uit de Diepvries, zonder Olie Bereid)	249576
1811	P	Broccoli (Gesneden, Ingevroren)	249920
1812	P	Broccoliroosjes (AH)	250074
1813	P	Gehakt met Broccoli en Kaassaus (Maggi)	250126
1814	P	Café Au Lait (Dolce Gusto)	250216
1815	P	Sprookjesboom Cakejes (Koopmans)	250333
1816	P	Roomboter Cakejes (AH)	250419
1817	P	Roomboter Cakejes (Oma's Cake)	250481
1818	P	Pudding Chocolade Cakejes (Oma's Cake)	250583
1819	P	Cappuccino Cakeje (Jumbo)	250691
1820	P	Mini Fondant Cakejes (Jumbo)	250807
1821	P	Zacht Wit Broodje	250874
1822	P	Harde Broodjes	251246
1823	P	Bruine Bollen (AH)	251411
1824	P	Witte Bollen (AH)	251469
1825	P	Hard Broodje	251533
1826	P	Meergranen Bollen (C1000)	251781
1827	P	Quiche Lorraine (AH)	251860
1828	P	Vegetarische Spinazie Quiche	251921
1829	P	Vegetarische Kaas Quiche	252305
1830	P	Quiche Ham & Prei (AH)	252685
1831	P	Quiche met Vlees of Vis	252750
1832	P	Quiche met Spinazie en Blauwschimmelkaas (AH)	253136
1833	P	Quiche met Mediterrane Groente (AH)	253197
1834	P	Quiche met Tomaat en Mozzarella (AH)	253261
1835	P	Rijstpap (Aldi)	253323
1836	P	Rijstpapier	253374
1837	P	Rijstpapier met Groenten en Vlees en/of Garnalen	253589
1838	P	Rijstmelk (Vivera)	253820
1839	P	Chocolade Pudding	253883
1840	P	Roomboter Stroopkoek (AH)	254080
1841	P	Roomboter Stroopkoek (Estella)	254140
1842	P	Roomboter Stroopkoeken (Bakkersbest)	254206
1843	P	Roomboter Stroopkoeken (Lidl)	254321
1844	P	Roompate (AH)	254387
1845	P	Melk-Rijstdessert (Zuivelmeester)	254434
1846	P	Hollandse Rijstepap (Melkunie)	254482
1847	P	Rijst Dessert (Melkan)	254540
1848	P	Rijstwafel met Melkchocolade (Biotrend)	254603
1849	P	Mini Rijstwafels met Melkchocolade (Deen)	254648
1850	P	Magere Yoghurt met Perzik (AH)	254723
1851	P	Perzik Yoghurt (Campina)	254781
1852	P	Yoghurt Griekse Stijl Perzik (Optimel)	254847
1853	P	Yoghurt Perzik (Linessa)	254903
1854	P	Magere Yoghurt Perzik (Milsani)	254969
1855	P	Perzik Yoghurt 0% Vet (Melkunie)	255034
1856	P	Perzik Yoghurt Drink (C1000)	255086
1857	P	Perzik Maracuja Yoghurt (Optimel)	255145
1858	P	Biologische Yoghurt Perzik Abrikoos (Almhof)	255204
1859	P	Peperroomsaus (Kania)	255250
1860	P	Rode Peper of Cayennepeper	255321
1861	P	Jalapenos (AH)	255503
1862	P	Zoete Pepertjes Gevuld met Roomkaas (Hema)	255563
1863	P	Uitjes & Zwarte Peper (Philadelphia)	255625
1864	P	Peper Cervelaat (Hofstee de Drie Eiken)	255667
1865	P	Gerookte Makreelfilet met Peper (Lidl)	255786
1866	P	Pompelmoen (Appelsientje)	255851
1867	P	Pizza Mozzarella (Dr. Oetker)	255914
1868	P	Kaas Pizza met Dunne Korst, met Groenten	256028
1869	P	Pizza Hawaii (Dr. Oetker)	256430
1870	P	Ristorante Pizza Salame (Dr. Oetker)	256523
1871	P	Kaas Pizza	256591
1872	P	Pizza met Vlees en Groenten	256992
1873	P	Pizza Due Prosciutti (AH Excellent)	257394
1874	P	Ristorante Pizza Funghi (Dr. Oetker)	257452
1875	P	Bereide Pinto, Calico of Rode Bonen	257567
1876	P	Bereide Pinto, Calico of Rode Bonen (zonder Olie Bereid)	257864
1877	P	Pintobonen in Chilisaus (AH)	258179
1878	P	Energy Drink (Red Bull)	258243
1879	P	Sugarfree (Red Bull)	258301
1880	P	Zero Calories (Red Bull)	258367
1881	P	Poffertjes (Jan)	258422
1882	P	Poffertjes (Koopmans)	258488
1883	P	Poffertjes (AH)	258593
1884	P	Poffertjes Naturel (AH)	258658
1885	P	Poffertjes (C1000 Basis)	258719
1886	P	Poffertjes (Euro Shopper)	258762
1887	P	Poffertjes (Jan)	258816
1888	P	Poffertjes (Daily Chef)	258881
1889	P	Pepperoni Pizza (Bevroren, Gebakken)	258944
1890	P	Smeerworst (Vivera)	259118
1891	P	Vegetarische Smeerworst Tuinkruiden (Tivall)	259156
1892	P	Vegetarische Smeerworst (Tivall)	259246
1893	P	Smeerkaas 20+ (Slankie)	259310
1894	P	Smeerkaas	259380
1895	P	Smeerkaas (ERU)	259592
1896	P	Smeerkaas 20+ (Lidl)	259631
1897	P	Smeerkaas 48+ (C1000 Basis)	259689
1898	P	Smeerkaas Naturel 20+ (Jogging)	259744
1899	P	Smeerkaas Sambal (Slankie)	259794
1900	P	Smeerkaas (AH)	259865
1901	P	Fruit Smoothie (van Fruit of Vruchtensap)	259923
1902	P	Fruit Smoothie (met Vruchtensap en Zuivelproducten)	260163
1903	P	Fruit Smoothie Drink	260405
1904	P	Kiwi & Banaan Smoothie (C1000)	260639
1905	P	Groene Smoothie	260711
1906	P	Smoothie Aardbeien-Framboos (FormaSlim)	260852
1907	P	Smoothie (Innocent)	260980
1908	P	Smoothie Aardbei Banaan (McDonald's)	261040
1909	P	Smoothie (Chiquita)	261114
1910	P	Gemengde Sla	261184
1911	P	Ijsbergsla	261388
1912	P	Gemengde Sla (All Seasons)	261752
1913	P	Gemengde Salade (AH)	261821
1914	P	Sla	261879
1915	P	Rucola Sla	262243
1916	P	Kropsla	262368
1917	P	Veldsla (AH)	262710
1918	P	Maaltijdsalade Nicoise (AH)	262748
1919	P	Ijsbergsla (AH)	262811
1920	P	Soja Melk Ongezoet (Alpro Soya)	262872
1921	P	Wine Gums (Red Band)	262937
1922	P	Harde Snoepjes	262983
1923	P	Soesje	263126
1924	P	Perziken (Haribo)	263308
1925	P	Drop	263362
1926	P	Feestspekken (Frisia)	263700
1927	P	Tum Tum (AH)	263759
1928	P	Pepermunt	263820
1929	P	Kindermix (Haribo)	263914
1930	P	Vruchtenhartjes (Jumbo)	263958
1931	P	Champignonsoep	264019
1932	P	Champignon Crème Soep (Knorr)	264192
